author,authorLabel,birthDate,deathDate,countryLabel,mainWorkLabel,mainWork_missing,sitelink
http://www.wikidata.org/entity/Q107355558,Mariano Jose Ibarguengoitia Zuloaga,1815-09-08T00:00:00Z,1888-01-31T00:00:00Z,España,,yes,
http://www.wikidata.org/entity/Q22212108,Manuel María Madiedo,1815-09-14T00:00:00Z,1888-09-06T00:00:00Z,Colombia,,yes,
http://www.wikidata.org/entity/Q11904909,Alejandro de Bacardi y Janer,1815-09-16T00:00:00Z,1905-08-28T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Alejandro_de_Bacardi_y_Janer
http://www.wikidata.org/entity/Q5944653,José Plácido Sansón,1815-10-04T00:00:00Z,1875-02-26T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Jos%C3%A9_Pl%C3%A1cido_Sans%C3%B3n
http://www.wikidata.org/entity/Q115540953,Pedro Luis Gallego,1815-10-24T00:00:00Z,1840-10-08T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Pedro_Luis_Gallego
http://www.wikidata.org/entity/Q109336393,Francisco Lacabe Mezquiriz,1815-12-03T00:00:00Z,1891-09-17T00:00:00Z,España,,yes,
http://www.wikidata.org/entity/Q1700499,Manuel de Bofarull y de Sartorio,1816-01-01T00:00:00Z,1892-11-26T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Manuel_de_Bofarull_y_Sartorio
http://www.wikidata.org/entity/Q3046478,Manuel Murillo Toro,1816-01-01T00:00:00Z,1880-12-26T00:00:00Z,Colombia,,yes,https://es.wikipedia.org/wiki/Manuel_Murillo_Toro
http://www.wikidata.org/entity/Q97394826,José de Manjarrés,1816-01-01T00:00:00Z,1880-08-19T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Jos%C3%A9_de_Manjarr%C3%A9s
http://www.wikidata.org/entity/Q11921291,Eusebio Font y Moreso,1816-01-01T00:00:00Z,1900-01-25T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Eusebio_Font_y_Moreso
http://www.wikidata.org/entity/Q107361073,Francisco Sánchez del Arco,1816-01-01T00:00:00Z,1860-04-02T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Francisco_S%C3%A1nchez_del_Arco
http://www.wikidata.org/entity/Q6059787,Pantaleón Barrera,1816-01-01T00:00:00Z,1876-01-01T00:00:00Z,México,,yes,https://es.wikipedia.org/wiki/Pantale%C3%B3n_Barrera
http://www.wikidata.org/entity/Q42398178,José María Muñoz,1816-01-01T00:00:00Z,1899-01-01T00:00:00Z,Uruguay,,yes,
http://www.wikidata.org/entity/Q130380493,Miguel Jerónimo Martínez,1816-01-01T00:00:00Z,1870-01-01T00:00:00Z,México,,yes,
http://www.wikidata.org/entity/Q130380514,Manuel Pérez Salazar y Venegas,1816-01-01T00:00:00Z,1871-01-01T00:00:00Z,México,,yes,
http://www.wikidata.org/entity/Q5913628,Ignacio de Cepeda y Alcalde,1816-01-21T00:00:00Z,1906-11-16T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Ignacio_de_Cepeda_y_Alcalde
http://www.wikidata.org/entity/Q4211736,Francisco Camprodón,1816-03-04T00:00:00Z,1870-08-16T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Francisco_Camprod%C3%B3n
http://www.wikidata.org/entity/Q5992428,Ignacio Rodríguez Galván,1816-03-22T00:00:00Z,1842-07-25T00:00:00Z,México,,yes,https://es.wikipedia.org/wiki/Ignacio_Rodr%C3%ADguez_Galv%C3%A1n
http://www.wikidata.org/entity/Q11259243,Manuel Orozco y Berra,1816-06-08T00:00:00Z,1881-01-27T00:00:00Z,México,,yes,https://es.wikipedia.org/wiki/Manuel_Orozco_y_Berra
http://www.wikidata.org/entity/Q775391,Aureliano Fernández-Guerra,1816-06-16T00:00:00Z,1894-09-07T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Aureliano_Fern%C3%A1ndez-Guerra
http://www.wikidata.org/entity/Q19862301,Jenaro Alenda,1816-06-16T00:00:00Z,1893-09-11T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Jenaro_Alenda
http://www.wikidata.org/entity/Q18324794,Luis G. Inclán,1816-06-21T00:00:00Z,1875-10-23T00:00:00Z,México,Recuerdos del Chamberín,,https://es.wikipedia.org/wiki/Luis_G._Incl%C3%A1n
http://www.wikidata.org/entity/Q5858273,Felipe Larrazábal,1816-07-31T00:00:00Z,1873-11-23T00:00:00Z,Venezuela,,yes,https://es.wikipedia.org/wiki/Felipe_Larraz%C3%A1bal
http://www.wikidata.org/entity/Q6069687,Pedro P. Bermúdez,1816-08-01T00:00:00Z,1861-06-02T00:00:00Z,Uruguay,,yes,https://es.wikipedia.org/wiki/Pedro_P._Berm%C3%BAdez
http://www.wikidata.org/entity/Q25512732,Pedro Bartolomé Casal,1816-09-20T00:00:00Z,1886-11-12T00:00:00Z,España,,yes,
http://www.wikidata.org/entity/Q5858993,Fermín Gonzalo Morón,1816-09-29T00:00:00Z,1871-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Ferm%C3%ADn_Gonzalo_Mor%C3%B3n
http://www.wikidata.org/entity/Q3898728,Pedro de Madrazo y Kuntz,1816-10-11T00:00:00Z,1898-08-20T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Pedro_de_Madrazo_y_Kuntz
http://www.wikidata.org/entity/Q48888775,Francisco Javier García Rodrigo,1816-11-16T00:00:00Z,1891-11-28T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Francisco_Javier_Garc%C3%ADa_Rodrigo
http://www.wikidata.org/entity/Q5639841,Juan Ariza,1816-12-11T00:00:00Z,1876-07-20T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Juan_Ariza
http://www.wikidata.org/entity/Q6148425,Tomás Baeza González,1816-12-21T00:00:00Z,1891-09-12T00:00:00Z,España,Apuntes biográficos de escritores segovianos,,https://es.wikipedia.org/wiki/Tom%C3%A1s_Baeza_Gonz%C3%A1lez
http://www.wikidata.org/entity/Q19492908,Ventura García Escobar,1817-01-01T00:00:00Z,1859-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Ventura_Garc%C3%ADa_Escobar
http://www.wikidata.org/entity/Q4852615,Baltasar Anduaga y Espinosa,1817-01-01T00:00:00Z,1861-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Baltasar_Anduaga_y_Espinosa
http://www.wikidata.org/entity/Q42398474,Jaime Estrázulas,1817-01-01T00:00:00Z,1896-01-01T00:00:00Z,Uruguay,,yes,https://es.wikipedia.org/wiki/Jaime_Estr%C3%A1zulas
http://www.wikidata.org/entity/Q5759068,Cayetano Rosell,1817-01-01T00:00:00Z,1883-03-26T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Cayetano_Rosell
http://www.wikidata.org/entity/Q5721792,Basilio Pérez Gallardo,1817-01-01T00:00:00Z,1889-02-05T00:00:00Z,México,,yes,https://es.wikipedia.org/wiki/Basilio_P%C3%A9rez_Gallardo
http://www.wikidata.org/entity/Q28042863,Francisco Manuel de los Herreros Schwager,1817-01-01T00:00:00Z,1903-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Francisco_Manuel_de_los_Herreros_Schwager
http://www.wikidata.org/entity/Q130380525,Eufemio Romero,1817-01-01T00:00:00Z,1885-01-01T00:00:00Z,México,,yes,
http://www.wikidata.org/entity/Q130380543,Vicente Calero Quintana,1817-01-01T00:00:00Z,1853-01-01T00:00:00Z,México,,yes,
http://www.wikidata.org/entity/Q25510482,José Pascual López Cortón,1817-01-01T00:00:00Z,1878-01-15T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Jos%C3%A9_Pascual_L%C3%B3pez_Cort%C3%B3n
http://www.wikidata.org/entity/Q5867047,Francisco Permanyer Tuyet,1817-01-29T00:00:00Z,1864-12-29T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Francisco_Permanyer_y_Tuyet
http://www.wikidata.org/entity/Q7406464,Salvador Sanfuentes,1817-02-02T00:00:00Z,1860-07-17T00:00:00Z,Chile,,yes,https://es.wikipedia.org/wiki/Salvador_Sanfuentes
http://www.wikidata.org/entity/Q5867929,Francisco de Cárdenas Espejo,1817-02-04T00:00:00Z,1898-07-03T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Francisco_de_C%C3%A1rdenas_Espejo
http://www.wikidata.org/entity/Q331863,José Zorrilla,1817-02-21T00:00:00Z,1893-01-23T00:00:00Z,España,Don Juan Tenorio,,https://es.wikipedia.org/wiki/Jos%C3%A9_Zorrilla
http://www.wikidata.org/entity/Q1764156,José Eusebio Caro,1817-03-05T00:00:00Z,1853-01-28T00:00:00Z,Colombia,,yes,https://es.wikipedia.org/wiki/Jos%C3%A9_Eusebio_Caro
http://www.wikidata.org/entity/Q5951343,Juan Martínez Villergas,1817-03-08T00:00:00Z,1894-05-08T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Juan_Mart%C3%ADnez_Villergas
http://www.wikidata.org/entity/Q19447666,Jerónimo Morán,1817-03-11T00:00:00Z,1872-12-21T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Jer%C3%B3nimo_Mor%C3%A1n
http://www.wikidata.org/entity/Q20533969,José García Mosquera,1817-03-18T00:00:00Z,1868-11-17T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Jos%C3%A9_Garc%C3%ADa_Mosquera
http://www.wikidata.org/entity/Q3392485,José María Posada,1817-03-19T00:00:00Z,1886-11-19T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Posada
http://www.wikidata.org/entity/Q5946038,José Victorino Lastarria,1817-03-23T00:00:00Z,1888-06-14T00:00:00Z,Chile,,yes,https://es.wikipedia.org/wiki/Jos%C3%A9_Victorino_Lastarria
http://www.wikidata.org/entity/Q30899494,Francisco Freire Barreiro,1817-04-14T00:00:00Z,1886-03-29T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Francisco_Freire_Barreiro
http://www.wikidata.org/entity/Q20533992,Álvaro Armada Valdes,1817-05-11T00:00:00Z,1899-06-23T00:00:00Z,España,,yes,
http://www.wikidata.org/entity/Q5932129,Joaquín José Cervino,1817-05-18T00:00:00Z,1883-12-21T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Jos%C3%A9_Cervino
http://www.wikidata.org/entity/Q5885316,Gregorio Albarracín,1817-05-30T00:00:00Z,1882-10-07T00:00:00Z,Perú,,yes,https://es.wikipedia.org/wiki/Gregorio_Albarrac%C3%ADn
http://www.wikidata.org/entity/Q3189799,Julio Arboleda Pombo,1817-06-09T00:00:00Z,1862-11-13T00:00:00Z,Colombia,,yes,https://es.wikipedia.org/wiki/Julio_Arboleda
http://www.wikidata.org/entity/Q12261791,Ladislao de Velasco,1817-06-26T00:00:00Z,1891-01-23T00:00:00Z,España,Biografía de Juan Sebastián del Cano,,https://es.wikipedia.org/wiki/Ladislao_de_Velasco
http://www.wikidata.org/entity/Q3857293,Miguel de los Santos Álvarez,1817-07-05T00:00:00Z,1892-11-15T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Miguel_de_los_Santos_%C3%81lvarez
http://www.wikidata.org/entity/Q6014569,Miguel Lafuente Alcántara,1817-07-10T00:00:00Z,1850-08-27T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Miguel_Lafuente_Alc%C3%A1ntara
http://www.wikidata.org/entity/Q6117643,Salvador Bermúdez de Castro y Díez,1817-08-06T00:00:00Z,1883-03-23T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Salvador_Berm%C3%BAdez_de_Castro_y_D%C3%ADez
http://www.wikidata.org/entity/Q6318463,Justo Arosemena Quesada,1817-08-09T00:00:00Z,1896-02-23T00:00:00Z,Panamá,,yes,https://es.wikipedia.org/wiki/Justo_Arosemena
http://www.wikidata.org/entity/Q122882828,Nicolás González Chaves,1817-09-10T00:00:00Z,1878-06-01T00:00:00Z,Colombia,,yes,https://es.wikipedia.org/wiki/Nicol%C3%A1s_Gonz%C3%A1lez_Chaves
http://www.wikidata.org/entity/Q8201213,Antonio Fernández y Morales,1817-09-17T00:00:00Z,1896-08-15T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Antonio_Fern%C3%A1ndez_y_Morales
http://www.wikidata.org/entity/Q64578,Ramón de Campoamor,1817-09-24T00:00:00Z,1901-02-11T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Ram%C3%B3n_de_Campoamor
http://www.wikidata.org/entity/Q26251903,Nicolás Ramírez de Losada,1817-11-01T00:00:00Z,1885-01-24T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Nicol%C3%A1s_Ram%C3%ADrez_de_Losada
http://www.wikidata.org/entity/Q5943264,José María Oliver y Casares,1817-11-05T00:00:00Z,1887-10-05T00:00:00Z,México,,yes,https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Oliver_y_Casares
http://www.wikidata.org/entity/Q42381201,Diego Luis de Gonzaga Lamas,1817-11-10T00:00:00Z,1891-09-23T00:00:00Z,Uruguay,,yes,
http://www.wikidata.org/entity/Q1709528,José Mármol,1817-12-02T00:00:00Z,1871-08-09T00:00:00Z,Argentina,,yes,https://es.wikipedia.org/wiki/Jos%C3%A9_M%C3%A1rmol
http://www.wikidata.org/entity/Q5665584,Gabriel García Tassara,1817-12-19T00:00:00Z,1875-02-14T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Gabriel_Garc%C3%ADa_Tassara
http://www.wikidata.org/entity/Q9088297,Tomás Rodríguez Rubí,1817-12-21T00:00:00Z,1890-08-14T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Tom%C3%A1s_Rodr%C3%ADguez_Rub%C3%AD
http://www.wikidata.org/entity/Q19301843,Santiago Ángel Saura y Mascaró,1818-01-01T00:00:00Z,1882-11-04T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Santiago_%C3%81ngel_Saura_y_Mascar%C3%B3
http://www.wikidata.org/entity/Q22082477,Luis Franco y López,1818-01-01T00:00:00Z,1896-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Luis_Franco_y_L%C3%B3pez
http://www.wikidata.org/entity/Q69369600,Baltasar Ortiz de Zárate,1818-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/272ae68b758c77d871142ca5f55fde72,España,,yes,https://es.wikipedia.org/wiki/Baltasar_Ortiz_de_Z%C3%A1rate
http://www.wikidata.org/entity/Q5666871,Alfonso García Tejero,1818-01-01T00:00:00Z,1890-09-19T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Alfonso_Garc%C3%ADa_Tejero
http://www.wikidata.org/entity/Q5730010,Blas Bellver,1818-01-01T00:00:00Z,1884-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Blas_Bellver
http://www.wikidata.org/entity/Q6099878,Ramón de Navarrete,1818-01-01T00:00:00Z,1897-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Ram%C3%B3n_Navarrete
http://www.wikidata.org/entity/Q42402777,Salvador N. García,1818-01-01T00:00:00Z,1883-01-01T00:00:00Z,Uruguay,,yes,
http://www.wikidata.org/entity/Q55229264,José María Esteva,1818-01-01T00:00:00Z,1904-01-01T00:00:00Z,México,,yes,
http://www.wikidata.org/entity/Q64994990,José María Rey Heredia,1818-01-01T00:00:00Z,1861-01-01T00:00:00Z,España,,yes,
http://www.wikidata.org/entity/Q130380499,Eduardo Noriega,1818-01-01T00:00:00Z,1914-01-01T00:00:00Z,México,,yes,
http://www.wikidata.org/entity/Q135107996,Julián Manuel del Portillo,1818-01-09T00:00:00Z,1862-04-05T00:00:00Z,Perú,,yes,
http://www.wikidata.org/entity/Q3544169,Guillermo Prieto,1818-02-10T00:00:00Z,1897-03-02T00:00:00Z,México,,yes,https://es.wikipedia.org/wiki/Guillermo_Prieto
http://www.wikidata.org/entity/Q944538,Gabino Barreda,1818-02-19T00:00:00Z,1881-03-10T00:00:00Z,México,,yes,https://es.wikipedia.org/wiki/Gabino_Barreda
http://www.wikidata.org/entity/Q18170807,Luis Fernández-Guerra y Orbe,1818-04-11T00:00:00Z,1894-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Luis_Fern%C3%A1ndez-Guerra_y_Orbe
http://www.wikidata.org/entity/Q9014459,José María Montoto López-Vigil,1818-04-28T00:00:00Z,1886-03-18T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Montoto_L%C3%B3pez-Vigil
http://www.wikidata.org/entity/Q2699511,José Amador de los Ríos,1818-04-30T00:00:00Z,1878-02-17T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Jos%C3%A9_Amador_de_los_R%C3%ADos
http://www.wikidata.org/entity/Q2626280,Manuel Milá y Fontanals,1818-05-04T00:00:00Z,1884-07-16T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Manuel_Mil%C3%A1_y_Fontanals
http://www.wikidata.org/entity/Q205389,Ignacio Ramírez,1818-06-22T00:00:00Z,1879-06-15T00:00:00Z,México,,yes,https://es.wikipedia.org/wiki/Ignacio_Ram%C3%ADrez
http://www.wikidata.org/entity/Q3067739,Joaquín Rubió y Ors,1818-07-31T00:00:00Z,1899-04-07T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Joaquim_Rubi%C3%B3_y_Ors
http://www.wikidata.org/entity/Q104549805,Felipe Guillén y Carabantes,1818-08-23T00:00:00Z,1886-09-10T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Felipe_Guill%C3%A9n_y_Carabantes
http://www.wikidata.org/entity/Q164762,José Güell y Renté,1818-09-14T00:00:00Z,1884-12-20T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Jos%C3%A9_G%C3%BCell_y_Rent%C3%A9
http://www.wikidata.org/entity/Q3818039,Francisco Navarro Villoslada,1818-10-09T00:00:00Z,1895-08-29T00:00:00Z,España,Amaya o los vascos en el siglo VIII,,https://es.wikipedia.org/wiki/Francisco_Navarro_Villoslada
http://www.wikidata.org/entity/Q6122889,Sebastián Evans,1818-11-09T00:00:00Z,1883-09-03T00:00:00Z,Chile,,yes,https://es.wikipedia.org/wiki/Sebasti%C3%A1n_Evans
http://www.wikidata.org/entity/Q9054013,Pablo Piferrer,1818-12-11T00:00:00Z,1848-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Pablo_Piferrer
http://www.wikidata.org/entity/Q2943440,Antonio Flores,1818-12-16T00:00:00Z,1865-07-16T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Antonio_Flores_(escritor)
http://www.wikidata.org/entity/Q16583548,José María de la Jara y Alvizuri,1818-12-16T00:00:00Z,http://www.wikidata.org/.well-known/genid/704afacbce31ee53183d8d4e31840c9a,Perú,,yes,https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_de_la_Jara_y_Alvizuri
http://www.wikidata.org/entity/Q16943326,Celestino Mas y Abad,1819-01-01T00:00:00Z,1883-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Celestino_Mas_y_Abad
http://www.wikidata.org/entity/Q55837007,Ciriaco Miguel Vigil,1819-01-01T00:00:00Z,1903-08-09T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Ciriaco_Miguel_Vigil
http://www.wikidata.org/entity/Q15694579,José Heriberto García de Quevedo,1819-01-01T00:00:00Z,1871-06-01T00:00:00Z,Venezuela,,yes,https://es.wikipedia.org/wiki/Jos%C3%A9_Heriberto_Garc%C3%ADa_de_Quevedo
http://www.wikidata.org/entity/Q6006727,Matías Sangrador y Vitores,1819-01-01T00:00:00Z,1869-04-29T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Mat%C3%ADas_Sangrador
http://www.wikidata.org/entity/Q11922914,Francesc de Sales Vidal i Torrents,1819-01-01T00:00:00Z,1878-01-01T00:00:00Z,España,,yes,
http://www.wikidata.org/entity/Q19443299,Felipe Jacinto Sala,1819-01-01T00:00:00Z,1895-01-01T00:00:00Z,España,,yes,
http://www.wikidata.org/entity/Q130380504,Gabino Ortiz,1819-01-01T00:00:00Z,1885-01-01T00:00:00Z,México,,yes,
http://www.wikidata.org/entity/Q456235,Luis Lorenzo Domínguez,1819-03-15T00:00:00Z,1898-07-20T00:00:00Z,Argentina,,yes,https://es.wikipedia.org/wiki/Luis_Lorenzo_Dom%C3%ADnguez
http://www.wikidata.org/entity/Q5725845,Benito Hortelano Balvo,1819-04-03T00:00:00Z,1871-03-13T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Benito_Hortelano_Balvo
http://www.wikidata.org/entity/Q9003195,Hermógenes Irisarri,1819-04-19T00:00:00Z,1886-07-22T00:00:00Z,Chile,,yes,https://es.wikipedia.org/wiki/Herm%C3%B3genes_Irisarri
http://www.wikidata.org/entity/Q5873133,Gabino Tejado,1819-04-27T00:00:00Z,1891-10-09T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Gabino_Tejado
http://www.wikidata.org/entity/Q5993091,Manuel García Rejón,1819-05-16T00:00:00Z,1864-04-28T00:00:00Z,México,,yes,https://es.wikipedia.org/wiki/Manuel_Garc%C3%ADa_Rej%C3%B3n
http://www.wikidata.org/entity/Q1706308,José María Quadrado,1819-06-14T00:00:00Z,1896-07-06T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Quadrado
http://www.wikidata.org/entity/Q1891615,Manuel María Caballero,1819-07-26T00:00:00Z,1865-05-14T00:00:00Z,Bolivia,,yes,https://es.wikipedia.org/wiki/Manuel_Mar%C3%ADa_Caballero
http://www.wikidata.org/entity/Q21140803,León Galindo de Vera,1819-09-28T00:00:00Z,1889-04-12T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Le%C3%B3n_Galindo_de_Vera
http://www.wikidata.org/entity/Q16062267,Juan Guillén Buzarán,1819-09-29T00:00:00Z,1892-01-08T00:00:00Z,España,,yes,
http://www.wikidata.org/entity/Q605530,Antonio de Trueba,1819-12-24T00:00:00Z,1889-03-10T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Antonio_de_Trueba
http://www.wikidata.org/entity/Q42381202,Federico Nin Reyes,1819-12-31T00:00:00Z,1896-11-07T00:00:00Z,Uruguay,,yes,
http://www.wikidata.org/entity/Q21816253,Juan de Alba y Peña,1820-01-01T00:00:00Z,1892-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Juan_de_Alba_y_Pe%C3%B1a
http://www.wikidata.org/entity/Q18223460,Teodoro Guerrero,1820-01-01T00:00:00Z,1905-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Teodoro_Guerrero
http://www.wikidata.org/entity/Q5015109,Joaquín Guichot,1820-01-01T00:00:00Z,1906-03-16T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Guichot
http://www.wikidata.org/entity/Q5676215,Andrés de Capua,1820-01-01T00:00:00Z,1884-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Andr%C3%A9s_de_Capua
http://www.wikidata.org/entity/Q5412401,Romualdo Lafuente,1820-01-01T00:00:00Z,1876-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Romualdo_Lafuente
http://www.wikidata.org/entity/Q16490528,Cayetano Fernández,1820-01-01T00:00:00Z,1901-11-05T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Cayetano_Fern%C3%A1ndez
http://www.wikidata.org/entity/Q5913865,Ildefonso Antonio Bermejo,1820-01-01T00:00:00Z,1892-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Ildefonso_Antonio_Bermejo
http://www.wikidata.org/entity/Q20533337,Joaquín Gaite Núñez,1820-01-01T00:00:00Z,1880-04-02T00:00:00Z,España,,yes,
http://www.wikidata.org/entity/Q20533535,Félix Álvarez Villamil,1820-01-01T00:00:00Z,1881-04-26T00:00:00Z,España,,yes,
http://www.wikidata.org/entity/Q57983258,Basilio San Martín y Olaechea,1820-01-01T00:00:00Z,1901-07-31T00:00:00Z,España,,yes,
http://www.wikidata.org/entity/Q85434727,Joaquim Sitjar i Bulcegura,1820-01-01T00:00:00Z,1885-01-01T00:00:00Z,España,,yes,
http://www.wikidata.org/entity/Q126925781,José Opisso y Roig,1820-01-01T00:00:00Z,1886-01-01T00:00:00Z,España,,yes,
http://www.wikidata.org/entity/Q130380553,Límbano Correa,1820-01-01T00:00:00Z,1884-01-01T00:00:00Z,México,,yes,
http://www.wikidata.org/entity/Q16946125,Francesc Torné i Domingo,1820-01-03T00:00:00Z,1880-11-18T00:00:00Z,España,,yes,
http://www.wikidata.org/entity/Q11061823,Pablo Herrera González,1820-01-25T00:00:00Z,1896-02-19T00:00:00Z,Ecuador,,yes,https://es.wikipedia.org/wiki/Pablo_Herrera_Gonz%C3%A1lez
http://www.wikidata.org/entity/Q88309625,José Martínez Rives,1820-02-01T00:00:00Z,1895-06-29T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Jos%C3%A9_Mart%C3%ADnez_Rives
http://www.wikidata.org/entity/Q5950180,Juan José Bueno y Leroux,1820-02-07T00:00:00Z,1881-09-25T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Juan_Jos%C3%A9_Bueno_y_Leroux
http://www.wikidata.org/entity/Q5621413,Nicolás Díaz de Benjumea,1820-03-09T00:00:00Z,1884-03-08T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Nicol%C3%A1s_D%C3%ADaz_de_Benjumea
http://www.wikidata.org/entity/Q5942398,José Manuel de la Reza,1820-03-19T00:00:00Z,1888-02-12T00:00:00Z,Bolivia,,yes,https://es.wikipedia.org/wiki/Jos%C3%A9_Manuel_de_la_Reza
http://www.wikidata.org/entity/Q5657006,Manuel Atanasio Fuentes,1820-05-02T00:00:00Z,1889-01-02T00:00:00Z,Perú,,yes,https://es.wikipedia.org/wiki/Manuel_Atanasio_Fuentes
http://www.wikidata.org/entity/Q11686185,José Rúa Figueroa,1820-05-20T00:00:00Z,1855-05-22T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Jos%C3%A9_R%C3%BAa_Figueroa
http://www.wikidata.org/entity/Q12255506,Bruno Etxenike,1820-07-09T00:00:00Z,1893-03-14T00:00:00Z,España,,yes,
http://www.wikidata.org/entity/Q5948349,Juan Carlos Gómez,1820-07-25T00:00:00Z,1884-05-25T00:00:00Z,Argentina,,yes,https://es.wikipedia.org/wiki/Juan_Carlos_G%C3%B3mez
http://www.wikidata.org/entity/Q5866413,Francisco José Orellana,1820-08-06T00:00:00Z,1891-01-26T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Francisco_Jos%C3%A9_Orellana
http://www.wikidata.org/entity/Q3186448,José María Iparraguirre,1820-08-12T00:00:00Z,1881-04-06T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_de_Iparraguirre
http://www.wikidata.org/entity/Q5924149,Jacinto Chacón,1820-08-15T00:00:00Z,1898-06-07T00:00:00Z,Chile,,yes,https://es.wikipedia.org/wiki/Jacinto_Chac%C3%B3n
http://www.wikidata.org/entity/Q2884824,Miguel Teurbe Tolón,1820-09-20T00:00:00Z,1857-11-16T00:00:00Z,Cuba,,yes,https://es.wikipedia.org/wiki/Miguel_Teurbe_Tol%C3%B3n
http://www.wikidata.org/entity/Q10968852,Eustaquio Fernández de Navarrete,1820-09-20T00:00:00Z,1866-12-22T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Eustaquio_Fern%C3%A1ndez_de_Navarrete
