author,authorLabel,birthDate,sitelinks
http://www.wikidata.org/entity/Q5392869,Luciano García del Real,1835-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q5707654,Arístides Pongilioni y Villa,1835-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q5852721,Manuel Torrijos,1835-01-01T00:00:00Z,2
http://www.wikidata.org/entity/Q5943382,José María Pérez Rubio,1835-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q5993767,Manuel Merry y Colón,1835-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q6110807,Jacinto Regino Pachano,1835-01-01T00:00:00Z,3
http://www.wikidata.org/entity/Q8963537,Gaspar Sentiñón,1835-01-01T00:00:00Z,4
http://www.wikidata.org/entity/Q11926919,Isidre Vilaseca i Rius,1835-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q12389968,Gaspar Rodríguez Rodríguez,1835-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q11934954,Manuel González-Llana y Pruneda,1835-01-01T00:00:00Z,4
http://www.wikidata.org/entity/Q15553559,Ramón Manuel Garriga Nogués,1835-01-01T00:00:00Z,3
http://www.wikidata.org/entity/Q17148259,Carlos Frontaura,1835-01-01T00:00:00Z,4
http://www.wikidata.org/entity/Q24199762,Narcisco Campillo,1835-01-01T00:00:00Z,3
http://www.wikidata.org/entity/Q33125758,Eduardo de Palacio y Huera,1835-01-01T00:00:00Z,3
http://www.wikidata.org/entity/Q42395140,Laurindo Lapuente,1835-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q42398248,José L. Terra,1835-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q47183746,Eduardo de Mariátegui,1835-01-01T00:00:00Z,3
http://www.wikidata.org/entity/Q55837432,Félix María Urcullu y Zulueta,1835-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q62022642,Waldo Giménez Romera,1835-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q130380485,Manuel Ambriz Moctezuma,1835-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q130380510,Ramón Paz Romero,1835-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q12269074,Xenpelar,1835-01-13T00:00:00Z,3
http://www.wikidata.org/entity/Q5802380,Adolfo Joarizti,1835-02-02T00:00:00Z,4
http://www.wikidata.org/entity/Q17987394,Rafael Conde y Luque,1835-02-04T00:00:00Z,4
http://www.wikidata.org/entity/Q867025,Eduardo Pondal,1835-02-06T00:00:00Z,20
http://www.wikidata.org/entity/Q42381248,Laudelino Vázquez,1835-02-07T00:00:00Z,0
http://www.wikidata.org/entity/Q5752195,Carlos de Lecea,1835-02-17T00:00:00Z,2
http://www.wikidata.org/entity/Q11040026,Juan Antonio Saco y Arce,1835-03-08T00:00:00Z,5
http://www.wikidata.org/entity/Q2894543,Gumersindo Laverde,1835-04-05T00:00:00Z,6
http://www.wikidata.org/entity/Q2837372,Jaime Porcar y Tió,1835-05-09T00:00:00Z,1
http://www.wikidata.org/entity/Q30590812,José María Cordovez Moure,1835-05-12T00:00:00Z,4
http://www.wikidata.org/entity/Q4821289,Augusto Ferrán,1835-07-07T00:00:00Z,5
http://www.wikidata.org/entity/Q16569137,Francisco María del Granado,1835-08-18T00:00:00Z,2
http://www.wikidata.org/entity/Q17462498,Francisco Arderius,1835-09-17T00:00:00Z,2
http://www.wikidata.org/entity/Q6097396,Rafael Gómez,1835-09-23T00:00:00Z,1
http://www.wikidata.org/entity/Q6294279,José Carvajal Hué,1835-10-08T00:00:00Z,6
http://www.wikidata.org/entity/Q5993379,Manuel José Olascoaga,1835-10-26T00:00:00Z,2
http://www.wikidata.org/entity/Q5360817,Eligio Ancona,1835-11-30T00:00:00Z,6
http://www.wikidata.org/entity/Q5819049,Eduardo Bustillo,1836-01-01T00:00:00Z,2
http://www.wikidata.org/entity/Q5873524,Gabriel René Morena,1836-01-01T00:00:00Z,2
http://www.wikidata.org/entity/Q6455311,José de Navarrete y Vela-Hidalgo,1836-01-01T00:00:00Z,2
http://www.wikidata.org/entity/Q9009262,Ireneo Paz,1836-01-01T00:00:00Z,4
http://www.wikidata.org/entity/Q20006636,Teodor Mena,1836-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q42399617,José María Carrera,1836-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q66830053,Rafael Blasco Moreno,1836-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q106225121,Baltasar López de Ayala,1836-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q130380574,José García Montero,1836-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q3064232,Teodoro Llorente Olivares,1836-01-07T00:00:00Z,11
http://www.wikidata.org/entity/Q26213727,Dermidio de María,1836-01-10T00:00:00Z,1
http://www.wikidata.org/entity/Q203715,Gustavo Adolfo Bécquer,1836-02-17T00:00:00Z,75
http://www.wikidata.org/entity/Q42381258,Eduardo Guillermo Gordon,1836-05-07T00:00:00Z,0
http://www.wikidata.org/entity/Q5817609,Edelmiro Mayer,1836-05-27T00:00:00Z,6
http://www.wikidata.org/entity/Q28122419,León Abadías y Santolaria,1836-06-28T00:00:00Z,5
http://www.wikidata.org/entity/Q5858381,Felipe Pérez,1836-09-08T00:00:00Z,2
http://www.wikidata.org/entity/Q17582136,Eusebio Martínez de Velasco,1836-09-15T00:00:00Z,2
http://www.wikidata.org/entity/Q12261507,Klaudio Otaegi,1836-10-30T00:00:00Z,1
http://www.wikidata.org/entity/Q5955574,Julio Nombela,1836-11-01T00:00:00Z,3
http://www.wikidata.org/entity/Q3934306,Ricardo Gutiérrez,1836-11-10T00:00:00Z,4
http://www.wikidata.org/entity/Q5698496,Antonio González Garbín,1836-11-13T00:00:00Z,3
http://www.wikidata.org/entity/Q16942710,Juan Giné y Partagás,1836-11-18T00:00:00Z,4
http://www.wikidata.org/entity/Q11916522,Dámaso Calvet de Budallés,1836-12-11T00:00:00Z,6
http://www.wikidata.org/entity/Q939173,Antonio Ferrer y Codina,1837-01-01T00:00:00Z,5
http://www.wikidata.org/entity/Q5790828,Crescencio Carrillo y Ancona,1837-01-01T00:00:00Z,2
http://www.wikidata.org/entity/Q8963209,Félix Pizcueta,1837-01-01T00:00:00Z,3
http://www.wikidata.org/entity/Q12254872,Bazilio Joanategi,1837-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q11938392,Narcís Campmany i Pahissa,1837-01-01T00:00:00Z,3
http://www.wikidata.org/entity/Q16942185,Domingo Font y Morgades,1837-01-01T00:00:00Z,3
http://www.wikidata.org/entity/Q20533445,Ramón Álvarez de la Braña,1837-01-01T00:00:00Z,3
http://www.wikidata.org/entity/Q24286773,Leandro Ángel Herrero,1837-01-01T00:00:00Z,2
http://www.wikidata.org/entity/Q26466331,Enric Benavent,1837-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q39081178,Ambrosio Letelier Salamanca,1837-01-01T00:00:00Z,2
http://www.wikidata.org/entity/Q42403072,Avelino Lerena,1837-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q55229186,Eduardo Zamora y Caballero,1837-01-01T00:00:00Z,2
http://www.wikidata.org/entity/Q55837508,Leopoldo Bremón,1837-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q81619808,José Fatás y Bailo,1837-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q81620346,Melchor Ollé,1837-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q107300559,Luis Díaz Cobeña,1837-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q130380526,Luis G. Rubín,1837-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q130380537,Juan Luis Tercero,1837-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q21604068,Isidoro de Hoyos y de la Torre,1837-01-23T00:00:00Z,4
http://www.wikidata.org/entity/Q16943534,Agustí Rius Borrell,1837-01-30T00:00:00Z,3
http://www.wikidata.org/entity/Q16942345,Benjamín Vicuña Solar,1837-03-05T00:00:00Z,1
http://www.wikidata.org/entity/Q17635712,Juan Serrano Gómez,1837-03-08T00:00:00Z,1
http://www.wikidata.org/entity/Q1703852,Jorge Isaacs,1837-04-01T00:00:00Z,25
http://www.wikidata.org/entity/Q5947710,Juan Bautista Cabrera Ivars,1837-04-23T00:00:00Z,3
http://www.wikidata.org/entity/Q3077114,Juan Serrano Oteiza,1837-05-06T00:00:00Z,6
http://www.wikidata.org/entity/Q5580374,Luis Benjamín Cisneros,1837-06-21T00:00:00Z,4
http://www.wikidata.org/entity/Q42381269,Bonifacio Martinez,1837-06-28T00:00:00Z,0
http://www.wikidata.org/entity/Q42381273,Domingo González,1837-07-01T00:00:00Z,1
http://www.wikidata.org/entity/Q12262666,Luis Cirilo de Iza Agirre,1837-07-09T00:00:00Z,1
http://www.wikidata.org/entity/Q9012268,Joaquín Martí Gadea,1837-07-15T00:00:00Z,3
http://www.wikidata.org/entity/Q6070895,Pelayo del Castillo López,1837-09-10T00:00:00Z,2
http://www.wikidata.org/entity/Q3700462,Vicente Wenceslao Querol,1837-09-28T00:00:00Z,7
http://www.wikidata.org/entity/Q21400271,Francisco Miralles,1837-10-04T00:00:00Z,4
http://www.wikidata.org/entity/Q11685491,Joseph Berga y Boix,1837-10-25T00:00:00Z,7
http://www.wikidata.org/entity/Q96892776,Benigno de la Iglesia González,1837-11-01T00:00:00Z,0
http://www.wikidata.org/entity/Q3320987,Antonio López Ferreiro,1837-11-09T00:00:00Z,8
http://www.wikidata.org/entity/Q42381267,Melitón González,1837-12-02T00:00:00Z,0
http://www.wikidata.org/entity/Q23943976,Wincenty Stroka,1837-12-08T00:00:00Z,2
http://www.wikidata.org/entity/Q6098190,Rafael Ángel de la Peña,1837-12-23T00:00:00Z,2
http://www.wikidata.org/entity/Q5949198,Juan Díaz Covarrubias,1837-12-27T00:00:00Z,5
http://www.wikidata.org/entity/Q2838710,Silvestre Moreno Cora,1837-12-31T00:00:00Z,2
http://www.wikidata.org/entity/Q3810927,Juan Uña y Gómez,1838-01-01T00:00:00Z,2
http://www.wikidata.org/entity/Q5865525,Francisco Córdova López,1838-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q5940361,José Hernández Ardieta,1838-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q11918082,Eduardo Vidal de Valenciano,1838-01-01T00:00:00Z,4
http://www.wikidata.org/entity/Q16943468,Federico Pons y Montells,1838-01-01T00:00:00Z,5
http://www.wikidata.org/entity/Q20534790,Ramón Bernárdez González,1838-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q36321990,Julio Monreal y Ximénez de Embún,1838-01-01T00:00:00Z,2
http://www.wikidata.org/entity/Q42398322,Lucas Urrutia,1838-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q42659057,Antonio Juan Bastinos,1838-01-01T00:00:00Z,3
http://www.wikidata.org/entity/Q55999024,Ángel Cuervo,1838-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q130380488,Francisco Bárcena,1838-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q130380570,Francisco Flores Alatorre,1838-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q5952669,Juan Texidor y Cos,1838-01-22T00:00:00Z,4
http://www.wikidata.org/entity/Q6147361,Tirso Rafael Córdoba,1838-01-28T00:00:00Z,2
http://www.wikidata.org/entity/Q5666909,Alfonso Herrera Fernández,1838-02-07T00:00:00Z,2
http://www.wikidata.org/entity/Q4892306,Nicolás Estévanez Murphy,1838-02-17T00:00:00Z,5
http://www.wikidata.org/entity/Q5660690,Agustín Gómez,1838-02-24T00:00:00Z,1
http://www.wikidata.org/entity/Q10874488,Manuel Nuñez de Villavicencio y Olaguer Feliú,1838-03-27T00:00:00Z,1
http://www.wikidata.org/entity/Q1710449,Juan Fermín de Aycinena y Aycinena,1838-03-28T00:00:00Z,3
http://www.wikidata.org/entity/Q939903,Enrique Mélida,1838-04-06T00:00:00Z,4
http://www.wikidata.org/entity/Q742660,Nicolás Salmerón,1838-04-10T00:00:00Z,25
http://www.wikidata.org/entity/Q116168190,Joaquín Arróniz,1838-05-02T00:00:00Z,2
http://www.wikidata.org/entity/Q42381280,Antonio N. Pereira,1838-05-12T00:00:00Z,0
http://www.wikidata.org/entity/Q12260633,Jose Inazio Arana,1838-05-26T00:00:00Z,1
http://www.wikidata.org/entity/Q5793802,Nicanor Bolet Peraza,1838-06-04T00:00:00Z,2
http://www.wikidata.org/entity/Q42381283,Juan Alberto Capurro,1838-06-14T00:00:00Z,1
http://www.wikidata.org/entity/Q11918040,Eduardo Bertrán Rubio,1838-08-11T00:00:00Z,2
http://www.wikidata.org/entity/Q6293922,José Rosas Moreno,1838-08-14T00:00:00Z,6
http://www.wikidata.org/entity/Q55837541,Mariano Capdepón Maseres,1838-09-18T00:00:00Z,1
http://www.wikidata.org/entity/Q5864246,Fortunato de Selgas Albuerne,1838-09-27T00:00:00Z,5
http://www.wikidata.org/entity/Q6762318,Mariano Bernad,1838-09-29T00:00:00Z,3
http://www.wikidata.org/entity/Q12390662,Indalecio José Armesto Cobián,1838-09-29T00:00:00Z,4
http://www.wikidata.org/entity/Q5655928,Francisco Flores Chinarro,1838-10-04T00:00:00Z,1
http://www.wikidata.org/entity/Q16943318,Joaquim Marinel·lo i Bosch,1838-10-15T00:00:00Z,3
http://www.wikidata.org/entity/Q6395850,Bernardo López García,1838-11-11T00:00:00Z,2
http://www.wikidata.org/entity/Q12391187,José Villaamil y Castro,1838-11-12T00:00:00Z,5
http://www.wikidata.org/entity/Q6125219,Serapio Baqueiro Barrera,1838-11-14T00:00:00Z,1
http://www.wikidata.org/entity/Q6125221,Serapio Baqueiro Preve,1838-11-14T00:00:00Z,1
http://www.wikidata.org/entity/Q12256068,Damaso Legaz,1838-12-11T00:00:00Z,1
http://www.wikidata.org/entity/Q21708136,Modesto Fernández y González,1838-12-15T00:00:00Z,3
http://www.wikidata.org/entity/Q42381279,Joaquín Requena y García,1838-12-28T00:00:00Z,0
http://www.wikidata.org/entity/Q2838644,José Fernández Bremón,1839-01-01T00:00:00Z,4
http://www.wikidata.org/entity/Q5440985,Federico Díez de Medina,1839-01-01T00:00:00Z,4
http://www.wikidata.org/entity/Q5667662,Alfredo Ebelot,1839-01-01T00:00:00Z,2
http://www.wikidata.org/entity/Q5885455,Gregorio Lasaga Larreta,1839-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q6070096,Pedro Sala y Villaret,1839-01-01T00:00:00Z,2
http://www.wikidata.org/entity/Q6173353,Ángel Muro,1839-01-01T00:00:00Z,3
http://www.wikidata.org/entity/Q8074519,Zorobabel Rodríguez,1839-01-01T00:00:00Z,4
http://www.wikidata.org/entity/Q9014377,José María Carulla,1839-01-01T00:00:00Z,3
http://www.wikidata.org/entity/Q9069079,Ricardo de la Vega,1839-01-01T00:00:00Z,5
http://www.wikidata.org/entity/Q11927340,Jaume Piquet i Piera,1839-01-01T00:00:00Z,3
http://www.wikidata.org/entity/Q11928532,José Cortils y Vieta,1839-01-01T00:00:00Z,3
http://www.wikidata.org/entity/Q11928995,Josep d'Argullol i Serra,1839-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q19447821,José Domingo Cortés,1839-01-01T00:00:00Z,3
http://www.wikidata.org/entity/Q25410541,Emilio Biemont,1839-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q55837561,Romualdo Álvarez Espino,1839-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q55837580,Justo Álvarez Amandi,1839-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q97285117,Salvador María de Fábregues,1839-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q130380498,Manuel Muro Rocha,1839-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q5931718,Joaquín Arcadio Pagaza,1839-01-06T00:00:00Z,6
http://www.wikidata.org/entity/Q3543841,Eugenio María de Hostos,1839-01-11T00:00:00Z,12
http://www.wikidata.org/entity/Q42381289,Felipe Villegas Zúñiga,1839-01-12T00:00:00Z,0
http://www.wikidata.org/entity/Q20533033,Luís Aguirre del Río,1839-02-03T00:00:00Z,1
http://www.wikidata.org/entity/Q5819850,Eduardo de la Barra,1839-02-09T00:00:00Z,5
http://www.wikidata.org/entity/Q45623107,Manrique Alonso Lallave,1839-02-14T00:00:00Z,2
http://www.wikidata.org/entity/Q509974,Olegario Víctor Andrade,1839-03-06T00:00:00Z,13
http://www.wikidata.org/entity/Q5041733,Carlos Alfredo D'Amico,1839-03-23T00:00:00Z,3
http://www.wikidata.org/entity/Q9015457,José Alcalá Galiano,1839-05-01T00:00:00Z,5
http://www.wikidata.org/entity/Q78237,Johannes Fastenrath,1839-05-03T00:00:00Z,8
http://www.wikidata.org/entity/Q5984179,Luis Ponce,1839-05-10T00:00:00Z,1
http://www.wikidata.org/entity/Q5819669,Eduardo Ruiz,1839-05-22T00:00:00Z,1
http://www.wikidata.org/entity/Q9028171,Manuel Sánchez Mármol,1839-05-25T00:00:00Z,4
http://www.wikidata.org/entity/Q1625926,Modest Urgell,1839-06-13T00:00:00Z,10
http://www.wikidata.org/entity/Q5850471,Leandro de Saralegui y Medina,1839-06-30T00:00:00Z,4
http://www.wikidata.org/entity/Q1710429,Juan Chassaing,1839-07-15T00:00:00Z,2
http://www.wikidata.org/entity/Q980188,Francisco Briz Fernández,1839-09-27T00:00:00Z,6
http://www.wikidata.org/entity/Q761732,Francisco Giner de los Ríos,1839-10-10T00:00:00Z,17
http://www.wikidata.org/entity/Q17341211,Enrique Claudio Girbal,1839-11-16T00:00:00Z,3
http://www.wikidata.org/entity/Q5184445,Crescente Errázuriz,1839-11-18T00:00:00Z,8
http://www.wikidata.org/entity/Q2882555,Manuel Ossorio y Bernard,1839-12-06T00:00:00Z,6
http://www.wikidata.org/entity/Q15211814,Enrique Piñeyro,1839-12-19T00:00:00Z,5
http://www.wikidata.org/entity/Q5483684,Francisco Maspons y Labrós,1840-01-01T00:00:00Z,8
http://www.wikidata.org/entity/Q5921192,Isidoro Fernández Flórez,1840-01-01T00:00:00Z,6
http://www.wikidata.org/entity/Q5938590,José Borrás,1840-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q5939530,José Estrañi y Grau,1840-01-01T00:00:00Z,2
http://www.wikidata.org/entity/Q5940980,Józef Leonard,1840-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q5993679,Manuel María Flores,1840-01-01T00:00:00Z,2
http://www.wikidata.org/entity/Q6065418,Pascual Coña,1840-01-01T00:00:00Z,4
http://www.wikidata.org/entity/Q7406434,Salvador María Granés,1840-01-01T00:00:00Z,4
http://www.wikidata.org/entity/Q16581698,Joaquín Arjona y Laínez,1840-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q16599635,Mariano Pina Domínguez,1840-01-01T00:00:00Z,3
http://www.wikidata.org/entity/Q17058127,Antonio Catena Muñoz,1840-01-01T00:00:00Z,2
http://www.wikidata.org/entity/Q16782552,Francisco Miquel y Badía,1840-01-01T00:00:00Z,3
http://www.wikidata.org/entity/Q19289896,Arthur Osona,1840-01-01T00:00:00Z,3
http://www.wikidata.org/entity/Q21777909,Luis Carreras y Lastortas,1840-01-01T00:00:00Z,2
http://www.wikidata.org/entity/Q39080679,José Rosendo Gutiérrez,1840-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q55837592,Francisco Javier de Palacio y García de Velasco,1840-01-01T00:00:00Z,2
http://www.wikidata.org/entity/Q55837614,Julio Calcaño,1840-01-01T00:00:00Z,2
http://www.wikidata.org/entity/Q85633810,Felipe Benicio Navarro y Reig,1840-01-01T00:00:00Z,2
http://www.wikidata.org/entity/Q101743830,José María Fernández Sánchez,1840-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q130380512,Manuel Pérez Bibbins,1840-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q130380569,José Fernández de Lara,1840-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q130380571,Silverio García,1840-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q60368272,Higinio Ciria,1840-01-11T00:00:00Z,1
http://www.wikidata.org/entity/Q1607089,Gumersindo de Azcárate,1840-01-13T00:00:00Z,10
http://www.wikidata.org/entity/Q5950173,Juan José Botero Ruíz,1840-01-13T00:00:00Z,2
http://www.wikidata.org/entity/Q55837610,Juan Mir y Noguera,1840-01-26T00:00:00Z,3
http://www.wikidata.org/entity/Q5675572,Andrés Balló,1840-02-03T00:00:00Z,1
http://www.wikidata.org/entity/Q17632151,Federico Tobal,1840-03-06T00:00:00Z,1
http://www.wikidata.org/entity/Q76639990,Nicolás Rabal,1840-03-10T00:00:00Z,2
http://www.wikidata.org/entity/Q12265593,Patrizio Antonio Orkaiztegi,1840-03-17T00:00:00Z,1
http://www.wikidata.org/entity/Q42381293,Mariano Sábat y Fargas,1840-04-19T00:00:00Z,0
http://www.wikidata.org/entity/Q6206426,Joaquín Baranda,1840-05-07T00:00:00Z,5
http://www.wikidata.org/entity/Q42522192,Miguel Cruchaga,1840-05-15T00:00:00Z,1
http://www.wikidata.org/entity/Q2918094,Eugenio Hartzenbusch e Hiriart,1840-05-29T00:00:00Z,2
http://www.wikidata.org/entity/Q5790503,Servando Arbolí Faraúdo,1840-06-02T00:00:00Z,1
http://www.wikidata.org/entity/Q42381296,José María Castellanos,1840-06-10T00:00:00Z,1
http://www.wikidata.org/entity/Q19411874,Abdón de Paz,1840-07-01T00:00:00Z,3
http://www.wikidata.org/entity/Q115793,Adolph Bandelier,1840-08-06T00:00:00Z,14
http://www.wikidata.org/entity/Q12253949,Arístides de Artiñano,1840-08-13T00:00:00Z,3
http://www.wikidata.org/entity/Q12267314,Serafín Baroja,1840-09-22T00:00:00Z,7
http://www.wikidata.org/entity/Q56670740,Manuel Pérez Gomar,1840-09-26T00:00:00Z,0
http://www.wikidata.org/entity/Q16947480,Emili Vilanova y March,1840-10-15T00:00:00Z,4
http://www.wikidata.org/entity/Q5484432,Antonio Vico y Pintos,1840-12-03T00:00:00Z,4
http://www.wikidata.org/entity/Q97302518,Emilio Prieto y Villarreal,1840-12-08T00:00:00Z,2
http://www.wikidata.org/entity/Q5751369,Carlos Pizarroso Belmonte,1841-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q5867630,Francisco Tusquets,1841-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q6066115,Pastor S. Obligado,1841-01-01T00:00:00Z,4
http://www.wikidata.org/entity/Q8963204,Félix Moreno Astray,1841-01-01T00:00:00Z,3
http://www.wikidata.org/entity/Q6542400,Liborio Brieba,1841-01-01T00:00:00Z,3
http://www.wikidata.org/entity/Q11915304,Conrad Colomer,1841-01-01T00:00:00Z,4
http://www.wikidata.org/entity/Q11928911,José Rubaudonadeu,1841-01-01T00:00:00Z,3
http://www.wikidata.org/entity/Q16483673,Antonio Vilaplana y Sempere,1841-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q16943376,Jaume Molgosa i Valls,1841-01-01T00:00:00Z,3
http://www.wikidata.org/entity/Q19290904,Francesc Nacente i Soler,1841-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q20208397,Federico Huesca y Madrid,1841-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q24034719,Miguel Mir,1841-01-01T00:00:00Z,4
http://www.wikidata.org/entity/Q42404889,Juan Amadeo Errecart,1841-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q42405035,Florencio Escardó,1841-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q55455304,Ramón Franquelo y Romero,1841-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q97724511,José María Hermida Rodríguez,1841-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q130380561,Ovidio Zorrilla,1841-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q11913405,Celso Gomis,1841-01-05T00:00:00Z,5
http://www.wikidata.org/entity/Q20533489,José Antonio Parga Sanjurjo,1841-02-11T00:00:00Z,1
http://www.wikidata.org/entity/Q124372362,Ricardo López Carrasquilla,1841-02-12T00:00:00Z,0
http://www.wikidata.org/entity/Q5658048,Adolfo Llanos y Alcaraz,1841-02-23T00:00:00Z,1
http://www.wikidata.org/entity/Q2628811,Valentín Almirall,1841-03-08T00:00:00Z,15
http://www.wikidata.org/entity/Q5409455,Eulogio Gillow y Zavalza,1841-03-11T00:00:00Z,5
http://www.wikidata.org/entity/Q5573750,José Ignacio Garmendia,1841-03-19T00:00:00Z,8
http://www.wikidata.org/entity/Q12255198,Victoriano Iraola,1841-03-23T00:00:00Z,5
http://www.wikidata.org/entity/Q4684278,Adolfo Rivadeneyra,1841-04-10T00:00:00Z,6
http://www.wikidata.org/entity/Q942980,Julius Zeyer,1841-04-26T00:00:00Z,24
http://www.wikidata.org/entity/Q55838028,Felipe Mathé,1841-05-04T00:00:00Z,1
http://www.wikidata.org/entity/Q7322800,Ricardo Rossel,1841-05-12T00:00:00Z,4
http://www.wikidata.org/entity/Q3827052,Félix Sardá y Salvany,1841-05-21T00:00:00Z,8
http://www.wikidata.org/entity/Q3752448,Felipe Arrese Beitia,1841-05-25T00:00:00Z,5
http://www.wikidata.org/entity/Q12262969,Manuel Díaz de Arcaya,1841-06-10T00:00:00Z,3
http://www.wikidata.org/entity/Q5700301,Antonio de San Martín,1841-06-13T00:00:00Z,3
http://www.wikidata.org/entity/Q51844615,Francisco Campos Coello,1841-07-24T00:00:00Z,2
http://www.wikidata.org/entity/Q1359140,Guillermo Enrique Hudson,1841-08-04T00:00:00Z,22
http://www.wikidata.org/entity/Q5783562,Conrad Roure,1841-09-01T00:00:00Z,5
http://www.wikidata.org/entity/Q9086108,Terencio Thos y Codina,1841-09-01T00:00:00Z,4
http://www.wikidata.org/entity/Q11946772,Salvador Genís i Bech,1841-09-08T00:00:00Z,1
http://www.wikidata.org/entity/Q9050021,Nicolás María Serrano,1841-09-10T00:00:00Z,2
http://www.wikidata.org/entity/Q2883382,Emiliano Tejera,1841-09-21T00:00:00Z,3
http://www.wikidata.org/entity/Q2825242,Adrien Planté,1841-10-04T00:00:00Z,1
http://www.wikidata.org/entity/Q9024637,Lucas Mallada,1841-10-18T00:00:00Z,6
http://www.wikidata.org/entity/Q42116616,Carlos Lasalde Nombela,1841-11-04T00:00:00Z,2
http://www.wikidata.org/entity/Q6097622,Rafael María de Labra Cadrana,1841-11-07T00:00:00Z,6
http://www.wikidata.org/entity/Q5656675,Acisclo Villarán,1841-11-17T00:00:00Z,2
http://www.wikidata.org/entity/Q11253442,José Nakens,1841-11-21T00:00:00Z,6
http://www.wikidata.org/entity/Q125131220,Constantino Carrasco,1841-11-30T00:00:00Z,0
http://www.wikidata.org/entity/Q23005912,Nicolás Díaz Pérez,1841-12-06T00:00:00Z,3
http://www.wikidata.org/entity/Q12260670,Jose Manuel Etxeita eta Luzarraga,1841-12-13T00:00:00Z,2
http://www.wikidata.org/entity/Q12260315,Jean Pierre Arbelbide,1841-12-20T00:00:00Z,1
http://www.wikidata.org/entity/Q5483533,Javier de Burgos y Larragoiti,1842-01-01T00:00:00Z,5
http://www.wikidata.org/entity/Q5699296,Antonio Pareja Serrada,1842-01-01T00:00:00Z,2
http://www.wikidata.org/entity/Q5791853,Cristóbal Pérez Pastor,1842-01-01T00:00:00Z,5
http://www.wikidata.org/entity/Q5944543,José Paúl y Angulo,1842-01-01T00:00:00Z,3
http://www.wikidata.org/entity/Q11914119,Clemente Cuspinera y Oller,1842-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q11922956,Francisco Castell y Miralles,1842-01-01T00:00:00Z,3
http://www.wikidata.org/entity/Q21620445,Federico Moja Bolívar,1842-01-01T00:00:00Z,4
http://www.wikidata.org/entity/Q21715033,Joaquín Olmedilla y Puig,1842-01-01T00:00:00Z,3
