author,authorLabel,birthDate,deathDate,countryLabel,mainWorkLabel,main work count,sitelink
http://www.wikidata.org/entity/Q559964,Estanislao del Campo,1834-02-07T00:00:00Z,1880-11-06T00:00:00Z,Argentina,Fausto,1,https://es.wikipedia.org/wiki/Estanislao_del_Campo
http://www.wikidata.org/entity/Q5944517,José Parada y Barreto,1834-03-24T00:00:00Z,1886-01-01T00:00:00Z,España,"Diccionario técnico, histórico y biográfico de la música",1,https://es.wikipedia.org/wiki/Jos%C3%A9_Parada_y_Barreto
http://www.wikidata.org/entity/Q377623,José Hernández,1834-11-10T00:00:00Z,1886-10-21T00:00:00Z,Argentina,La vuelta de Martín Fierro,1,https://es.wikipedia.org/wiki/Jos%C3%A9_Hern%C3%A1ndez
http://www.wikidata.org/entity/Q12269074,Xenpelar,1835-01-13T00:00:00Z,1869-12-08T00:00:00Z,España,Q12265573,1,https://es.wikipedia.org/wiki/Xenpelar
http://www.wikidata.org/entity/Q12269074,Xenpelar,1835-01-13T00:00:00Z,1869-12-08T00:00:00Z,España,Q12259680,1,https://es.wikipedia.org/wiki/Xenpelar
http://www.wikidata.org/entity/Q12269074,Xenpelar,1835-01-13T00:00:00Z,1869-12-08T00:00:00Z,España,Q12259332,1,https://es.wikipedia.org/wiki/Xenpelar
http://www.wikidata.org/entity/Q12269074,Xenpelar,1835-01-13T00:00:00Z,1869-12-08T00:00:00Z,España,Q12255099,1,https://es.wikipedia.org/wiki/Xenpelar
http://www.wikidata.org/entity/Q867025,Eduardo Pondal,1835-02-06T00:00:00Z,1917-03-08T00:00:00Z,Kiribati,Queixumes dos pinos,1,https://es.wikipedia.org/wiki/Eduardo_Pondal
http://www.wikidata.org/entity/Q867025,Eduardo Pondal,1835-02-06T00:00:00Z,1917-03-08T00:00:00Z,Kiribati,Q10341947,1,https://es.wikipedia.org/wiki/Eduardo_Pondal
http://www.wikidata.org/entity/Q867025,Eduardo Pondal,1835-02-06T00:00:00Z,1917-03-08T00:00:00Z,Kiribati,Himno de Galicia,1,https://es.wikipedia.org/wiki/Eduardo_Pondal
http://www.wikidata.org/entity/Q20006636,Teodor Mena,1836-01-01T00:00:00Z,1905-10-13T00:00:00Z,España,El Faro de la Montaña,1,
http://www.wikidata.org/entity/Q20006636,Teodor Mena,1836-01-01T00:00:00Z,1905-10-13T00:00:00Z,España,La Aurora Olotense,1,
http://www.wikidata.org/entity/Q3064232,Teodoro Llorente Olivares,1836-01-07T00:00:00Z,1911-07-02T00:00:00Z,España,Q19526927,1,https://es.wikipedia.org/wiki/Teodoro_Llorente_Olivares
http://www.wikidata.org/entity/Q203715,Gustavo Adolfo Bécquer,1836-02-17T00:00:00Z,1870-12-22T00:00:00Z,España,Rimas y leyendas,1,https://es.wikipedia.org/wiki/Gustavo_Adolfo_B%C3%A9cquer
http://www.wikidata.org/entity/Q1703852,Jorge Isaacs,1837-04-01T00:00:00Z,1895-04-17T00:00:00Z,Colombia,María,1,https://es.wikipedia.org/wiki/Jorge_Isaacs
http://www.wikidata.org/entity/Q21400271,Francisco Miralles,1837-10-04T00:00:00Z,2000-01-01T00:00:00Z,Chile,Desde Júpiter,1,https://es.wikipedia.org/wiki/Francisco_Miralles_(escritor)
http://www.wikidata.org/entity/Q3320987,Antonio López Ferreiro,1837-11-09T00:00:00Z,1910-03-20T00:00:00Z,España,Q20535215,1,https://es.wikipedia.org/wiki/Antonio_L%C3%B3pez_Ferreiro
http://www.wikidata.org/entity/Q939903,Enrique Mélida,1838-04-06T00:00:00Z,1892-04-28T00:00:00Z,España,Enfant perdu,1,https://es.wikipedia.org/wiki/Enrique_M%C3%A9lida
http://www.wikidata.org/entity/Q20533033,Luís Aguirre del Río,1839-02-03T00:00:00Z,1866-02-01T00:00:00Z,España,Q130927720,1,
http://www.wikidata.org/entity/Q9015457,José Alcalá Galiano,1839-05-01T00:00:00Z,1919-01-01T00:00:00Z,España,Categoría:Obras de José Alcalá Galiano,1,https://es.wikipedia.org/wiki/Jos%C3%A9_Alcal%C3%A1_Galiano
http://www.wikidata.org/entity/Q2882555,Manuel Ossorio y Bernard,1839-12-06T00:00:00Z,1904-09-14T00:00:00Z,España,Apuntes para un diccionario de escritoras americanas del siglo XIX,1,https://es.wikipedia.org/wiki/Manuel_Ossorio_y_Bernard
http://www.wikidata.org/entity/Q2882555,Manuel Ossorio y Bernard,1839-12-06T00:00:00Z,1904-09-14T00:00:00Z,España,Apuntes para un diccionario de escritoras españolas del siglo XIX,1,https://es.wikipedia.org/wiki/Manuel_Ossorio_y_Bernard
http://www.wikidata.org/entity/Q2882555,Manuel Ossorio y Bernard,1839-12-06T00:00:00Z,1904-09-14T00:00:00Z,España,Ensayo de un catálogo de periodistas españoles del siglo XIX,1,https://es.wikipedia.org/wiki/Manuel_Ossorio_y_Bernard
http://www.wikidata.org/entity/Q2882555,Manuel Ossorio y Bernard,1839-12-06T00:00:00Z,1904-09-14T00:00:00Z,España,Galería biográfica de artistas españoles del siglo XIX,1,https://es.wikipedia.org/wiki/Manuel_Ossorio_y_Bernard
http://www.wikidata.org/entity/Q6065418,Pascual Coña,1840-01-01T00:00:00Z,1927-10-28T00:00:00Z,Chile,Vida y costumbres de los indígenas araucanos en la segunda mitad del siglo XIX,1,https://es.wikipedia.org/wiki/Pascual_Co%C3%B1a
http://www.wikidata.org/entity/Q5950173,Juan José Botero Ruíz,1840-01-13T00:00:00Z,1926-02-09T00:00:00Z,Colombia,Lejos del nido,1,https://es.wikipedia.org/wiki/Juan_Jos%C3%A9_Botero_Ruiz
http://www.wikidata.org/entity/Q2918094,Eugenio Hartzenbusch e Hiriart,1840-05-29T00:00:00Z,1910-03-07T00:00:00Z,España,Apuntes para un catálogo de periódicos madrileños desde el año 1661 al 1870,1,https://es.wikipedia.org/wiki/Eugenio_Hartzenbusch_e_Hiriart
http://www.wikidata.org/entity/Q2918094,Eugenio Hartzenbusch e Hiriart,1840-05-29T00:00:00Z,1910-03-07T00:00:00Z,España,Unos cuantos seudónimos de escritores españoles con sus correspondientes nombres verdaderos (1904),1,https://es.wikipedia.org/wiki/Eugenio_Hartzenbusch_e_Hiriart
http://www.wikidata.org/entity/Q16947480,Emili Vilanova y March,1840-10-15T00:00:00Z,1905-08-15T00:00:00Z,España,Del meu tros,1,https://es.wikipedia.org/wiki/Emili_Vilanova
http://www.wikidata.org/entity/Q124372362,Ricardo López Carrasquilla,1841-02-12T00:00:00Z,1926-03-23T00:00:00Z,Colombia,Sin ella,1,
http://www.wikidata.org/entity/Q2628811,Valentín Almirall,1841-03-08T00:00:00Z,1904-06-20T00:00:00Z,España,El catalanismo,1,https://es.wikipedia.org/wiki/Valent%C3%ADn_Almirall
http://www.wikidata.org/entity/Q942980,Julius Zeyer,1841-04-26T00:00:00Z,1901-01-29T00:00:00Z,Imperio austríaco,Vyšehrad,1,
http://www.wikidata.org/entity/Q942980,Julius Zeyer,1841-04-26T00:00:00Z,1901-01-29T00:00:00Z,Imperio austríaco,Radúz a Mahulena,1,
http://www.wikidata.org/entity/Q942980,Julius Zeyer,1841-04-26T00:00:00Z,1901-01-29T00:00:00Z,Imperio austríaco,Three Legends of the Crucifix,1,
http://www.wikidata.org/entity/Q942980,Julius Zeyer,1841-04-26T00:00:00Z,1901-01-29T00:00:00Z,Imperio austríaco,Jan Maria Plojhar,1,
http://www.wikidata.org/entity/Q23005912,Nicolás Díaz Pérez,1841-12-06T00:00:00Z,1902-06-16T00:00:00Z,España,"Diccionario histórico, biográfico, crítico y bibliográfico de autores, artistas y extremeños ilustres",1,https://es.wikipedia.org/wiki/Nicol%C3%A1s_D%C3%ADaz_y_P%C3%A9rez
http://www.wikidata.org/entity/Q1997461,Enrique Gaspar y Rimbau,1842-03-02T00:00:00Z,1902-09-07T00:00:00Z,España,El Anacronópete,1,https://es.wikipedia.org/wiki/Enrique_Gaspar
http://www.wikidata.org/entity/Q334970,José María de Heredia,1842-11-22T00:00:00Z,1905-10-02T00:00:00Z,Francia,Q106036043,1,https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_de_Heredia
http://www.wikidata.org/entity/Q6309081,Julio Alarcón y Meléndez,1843-01-01T00:00:00Z,1924-01-01T00:00:00Z,España,Dulcísimo recuerdo de mi vida,1,https://es.wikipedia.org/wiki/Julio_Alarc%C3%B3n_y_Mel%C3%A9ndez
http://www.wikidata.org/entity/Q9025341,Luis Ricardo Fors,1843-01-01T00:00:00Z,1915-01-01T00:00:00Z,Argentina,Indicaciones para una galería biográfica de andaluces ilustres,1,https://es.wikipedia.org/wiki/Luis_Ricardo_Fors
http://www.wikidata.org/entity/Q3755533,Isidro Gil,1843-01-01T00:00:00Z,1917-03-01T00:00:00Z,España,Memorias históricas de Burgos y su provincia,1,https://es.wikipedia.org/wiki/Isidro_Gil
http://www.wikidata.org/entity/Q55837729,Juan Antonio Balbás y Cruz,1843-01-01T00:00:00Z,1903-11-17T00:00:00Z,España,El libro de la provincia de Castellón,1,https://es.wikipedia.org/wiki/Juan_Antonio_Balb%C3%A1s_y_Cruz
http://www.wikidata.org/entity/Q55837729,Juan Antonio Balbás y Cruz,1843-01-01T00:00:00Z,1903-11-17T00:00:00Z,España,Casos y cosas de Castellón,1,https://es.wikipedia.org/wiki/Juan_Antonio_Balb%C3%A1s_y_Cruz
http://www.wikidata.org/entity/Q55837729,Juan Antonio Balbás y Cruz,1843-01-01T00:00:00Z,1903-11-17T00:00:00Z,España,Castellonenses ilustres,1,https://es.wikipedia.org/wiki/Juan_Antonio_Balb%C3%A1s_y_Cruz
http://www.wikidata.org/entity/Q119830703,Pierre Dordé de Baillarguet,1843-01-01T00:00:00Z,1933-01-01T00:00:00Z,Francia,Una gragno de flous del casal de Sant-Caprasi,1,
http://www.wikidata.org/entity/Q5699571,Antonio Rodríguez Villa,1843-01-17T00:00:00Z,1912-05-03T00:00:00Z,España,Etiquetas de la casa de Austria,1,https://es.wikipedia.org/wiki/Antonio_Rodr%C3%ADguez_Villa
http://www.wikidata.org/entity/Q734595,Nataniel Aguirre,1843-10-10T00:00:00Z,1888-09-11T00:00:00Z,Bolivia,Juan de la Rosa,1,https://es.wikipedia.org/wiki/Nataniel_Aguirre
http://www.wikidata.org/entity/Q12392845,Manuel Vázquez Castro,1844-02-01T00:00:00Z,1885-01-05T00:00:00Z,España,Ocios de un peregrino,1,
http://www.wikidata.org/entity/Q9025294,Luis Otero y Pimentel,1844-09-03T00:00:00Z,1920-01-01T00:00:00Z,España,Q10772759,1,https://es.wikipedia.org/wiki/Luis_Otero_Pimentel
http://www.wikidata.org/entity/Q9025294,Luis Otero y Pimentel,1844-09-03T00:00:00Z,1920-01-01T00:00:00Z,España,Semblanzas caballerescas o las nuevas aventuras de Don Quijote de la Mancha,1,https://es.wikipedia.org/wiki/Luis_Otero_Pimentel
http://www.wikidata.org/entity/Q175485,Ángel Guimerá,1845-05-06T00:00:00Z,1924-07-18T00:00:00Z,España,En Pólvora,1,https://es.wikipedia.org/wiki/%C3%81ngel_Guimer%C3%A1
http://www.wikidata.org/entity/Q175485,Ángel Guimerá,1845-05-06T00:00:00Z,1924-07-18T00:00:00Z,España,"Sol, solet...",1,https://es.wikipedia.org/wiki/%C3%81ngel_Guimer%C3%A1
http://www.wikidata.org/entity/Q175485,Ángel Guimerá,1845-05-06T00:00:00Z,1924-07-18T00:00:00Z,España,La hija del mar,1,https://es.wikipedia.org/wiki/%C3%81ngel_Guimer%C3%A1
http://www.wikidata.org/entity/Q175485,Ángel Guimerá,1845-05-06T00:00:00Z,1924-07-18T00:00:00Z,España,Mar y cielo,1,https://es.wikipedia.org/wiki/%C3%81ngel_Guimer%C3%A1
http://www.wikidata.org/entity/Q175485,Ángel Guimerá,1845-05-06T00:00:00Z,1924-07-18T00:00:00Z,España,Tierra baja,1,https://es.wikipedia.org/wiki/%C3%81ngel_Guimer%C3%A1
http://www.wikidata.org/entity/Q175485,Ángel Guimerá,1845-05-06T00:00:00Z,1924-07-18T00:00:00Z,España,María Rosa,1,https://es.wikipedia.org/wiki/%C3%81ngel_Guimer%C3%A1
http://www.wikidata.org/entity/Q379290,Jacinto Verdaguer,1845-05-17T00:00:00Z,1902-06-10T00:00:00Z,España,Canigó,1,https://es.wikipedia.org/wiki/Jacinto_Verdaguer
http://www.wikidata.org/entity/Q379290,Jacinto Verdaguer,1845-05-17T00:00:00Z,1902-06-10T00:00:00Z,España,La Atlántida,1,https://es.wikipedia.org/wiki/Jacinto_Verdaguer
http://www.wikidata.org/entity/Q163285,Juan Antonio Pérez Bonalde,1846-01-30T00:00:00Z,1892-10-04T00:00:00Z,Venezuela,Vuelta a la Patria,1,https://es.wikipedia.org/wiki/Juan_Antonio_P%C3%A9rez-Bonalde
http://www.wikidata.org/entity/Q294181,Conde de Lautréamont,1846-04-04T00:00:00Z,1870-11-24T00:00:00Z,Francia,Q119763037,1,https://es.wikipedia.org/wiki/Conde_de_Lautr%C3%A9amont
http://www.wikidata.org/entity/Q294181,Conde de Lautréamont,1846-04-04T00:00:00Z,1870-11-24T00:00:00Z,Francia,Q15407476,1,https://es.wikipedia.org/wiki/Conde_de_Lautr%C3%A9amont
http://www.wikidata.org/entity/Q294181,Conde de Lautréamont,1846-04-04T00:00:00Z,1870-11-24T00:00:00Z,Francia,los cantos de Maldoror,1,https://es.wikipedia.org/wiki/Conde_de_Lautr%C3%A9amont
http://www.wikidata.org/entity/Q9061631,Pompeyo Gener,1846-06-23T00:00:00Z,1920-11-15T00:00:00Z,España,La muerte y el diablo,1,https://es.wikipedia.org/wiki/Pompeyo_Gener
http://www.wikidata.org/entity/Q999904,Narcís Oller,1846-08-10T00:00:00Z,1930-07-26T00:00:00Z,España,La febre d'or,1,https://es.wikipedia.org/wiki/Narc%C3%ADs_Oller
http://www.wikidata.org/entity/Q999904,Narcís Oller,1846-08-10T00:00:00Z,1930-07-26T00:00:00Z,España,Pilar Prim,1,https://es.wikipedia.org/wiki/Narc%C3%ADs_Oller
http://www.wikidata.org/entity/Q4893825,José Torras y Bages,1846-09-12T00:00:00Z,1916-02-07T00:00:00Z,España,Q29631148,1,https://es.wikipedia.org/wiki/Jos%C3%A9_Torras_y_Bages
http://www.wikidata.org/entity/Q965602,Joaquín Costa,1846-09-14T00:00:00Z,1911-02-08T00:00:00Z,España,Oligarquía y caciquismo,1,https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Costa
http://www.wikidata.org/entity/Q55065297,Luis Salvador de Austria,1847-08-04T00:00:00Z,1915-10-12T00:00:00Z,Cisleitania,Die Balearen in Wort und Bild Geschildert,1,https://es.wikipedia.org/wiki/Luis_Salvador_de_Austria
http://www.wikidata.org/entity/Q5858974,Fermín Canella Secades,1849-07-07T00:00:00Z,1924-03-22T00:00:00Z,España,El libro de Oviedo,1,https://es.wikipedia.org/wiki/Ferm%C3%ADn_Canella
http://www.wikidata.org/entity/Q5993360,Manuel José Caicedo,1850-01-01T00:00:00Z,1937-06-22T00:00:00Z,Colombia,El combate por la fe y por la iglesia : cartas pastorales,1,https://es.wikipedia.org/wiki/Manuel_Jos%C3%A9_Caicedo
http://www.wikidata.org/entity/Q121862739,Felipe Olmedo y Rodríguez,1850-01-01T00:00:00Z,1917-01-01T00:00:00Z,España,"La provincia de Zamora: guía geográfica, histórica y estadística de la misma",1,
http://www.wikidata.org/entity/Q124249790,Estanislao Gómez Barrientos,1850-05-19T00:00:00Z,1931-02-25T00:00:00Z,Colombia,Don Mariano Ospina y su época,1,
http://www.wikidata.org/entity/Q20016242,Emiliano Isaza Gutiérrez,1850-06-08T00:00:00Z,1930-02-17T00:00:00Z,Colombia,Compendio de la gramática práctica de la lengua castellana,1,https://es.wikipedia.org/wiki/Emiliano_Isaza_Guti%C3%A9rrez
http://www.wikidata.org/entity/Q5993642,Manuel Martínez Añíbarro y Rives,1850-09-03T00:00:00Z,1920-08-25T00:00:00Z,España,Intento de un diccionario biográfico y bibliográfico de autores de la provincia de Burgos,1,https://es.wikipedia.org/wiki/Manuel_Mart%C3%ADnez_A%C3%B1%C3%ADbarro_y_Rives
http://www.wikidata.org/entity/Q73288406,Manuel Baraja Fernández,1851-01-01T00:00:00Z,1933-01-01T00:00:00Z,España,http://www.wikidata.org/.well-known/genid/d45a0e4861f2847b7da9c1407fa4745e,1,
http://www.wikidata.org/entity/Q4228309,Luis Coloma,1851-01-09T00:00:00Z,1915-06-10T00:00:00Z,España,Pequeñeces,1,https://es.wikipedia.org/wiki/Luis_Coloma
http://www.wikidata.org/entity/Q457532,Rafael Obligado,1851-01-27T00:00:00Z,1920-03-08T00:00:00Z,Argentina,Santos Vega,1,https://es.wikipedia.org/wiki/Rafael_Obligado
http://www.wikidata.org/entity/Q2242172,Manuel Curros Enríquez,1851-09-15T00:00:00Z,1908-03-07T00:00:00Z,Cuba,O divino sainete,1,https://es.wikipedia.org/wiki/Manuel_Curros_Enr%C3%ADquez
http://www.wikidata.org/entity/Q2242172,Manuel Curros Enríquez,1851-09-15T00:00:00Z,1908-03-07T00:00:00Z,Cuba,Aires de mi tierra,1,https://es.wikipedia.org/wiki/Manuel_Curros_Enr%C3%ADquez
http://www.wikidata.org/entity/Q2242172,Manuel Curros Enríquez,1851-09-15T00:00:00Z,1908-03-07T00:00:00Z,Cuba,A Virxe do Cristal,1,https://es.wikipedia.org/wiki/Manuel_Curros_Enr%C3%ADquez
http://www.wikidata.org/entity/Q34206675,Adolfo Lamarque,1852-01-01T00:00:00Z,1888-01-01T00:00:00Z,Argentina,La leyenda argentina,1,
http://www.wikidata.org/entity/Q312747,"Leopoldo Alas, Clarín",1852-04-25T00:00:00Z,1901-06-13T00:00:00Z,España,Su único hijo,1,"https://es.wikipedia.org/wiki/Leopoldo_Alas,_Clar%C3%ADn"
http://www.wikidata.org/entity/Q312747,"Leopoldo Alas, Clarín",1852-04-25T00:00:00Z,1901-06-13T00:00:00Z,España,La Regenta,1,"https://es.wikipedia.org/wiki/Leopoldo_Alas,_Clar%C3%ADn"
http://www.wikidata.org/entity/Q17274689,Manuel Podestá,1853-01-01T00:00:00Z,1920-01-01T00:00:00Z,Argentina,Irresponsable,1,https://es.wikipedia.org/wiki/Manuel_Podest%C3%A1
http://www.wikidata.org/entity/Q123985139,Camilo Botero Guerra,1853-01-01T00:00:00Z,1942-01-01T00:00:00Z,Colombia,El jubileo de Nuestra Señora de Lourdes,1,
http://www.wikidata.org/entity/Q103285,José Marti,1853-01-28T00:00:00Z,1895-05-19T00:00:00Z,España,Ismaelillo,1,https://es.wikipedia.org/wiki/Jos%C3%A9_Mart%C3%AD
http://www.wikidata.org/entity/Q103285,José Marti,1853-01-28T00:00:00Z,1895-05-19T00:00:00Z,España,Versos sencillos,1,https://es.wikipedia.org/wiki/Jos%C3%A9_Mart%C3%AD
http://www.wikidata.org/entity/Q103285,José Marti,1853-01-28T00:00:00Z,1895-05-19T00:00:00Z,España,Nuestra América,1,https://es.wikipedia.org/wiki/Jos%C3%A9_Mart%C3%AD
http://www.wikidata.org/entity/Q461104,Jaroslav Vrchlický,1853-02-17T00:00:00Z,1912-09-09T00:00:00Z,Reino de Bohemia,Selské ballady,1,https://es.wikipedia.org/wiki/Jaroslav_Vrchlick%C3%BD
http://www.wikidata.org/entity/Q461104,Jaroslav Vrchlický,1853-02-17T00:00:00Z,1912-09-09T00:00:00Z,Reino de Bohemia,Noc na Karlštejně,1,https://es.wikipedia.org/wiki/Jaroslav_Vrchlick%C3%BD
http://www.wikidata.org/entity/Q2858166,Apeles Mestres,1854-10-29T00:00:00Z,1936-07-19T00:00:00Z,España,Liliana,1,https://es.wikipedia.org/wiki/Apeles_Mestres
http://www.wikidata.org/entity/Q11681280,Eduard Toda,1855-01-09T00:00:00Z,1941-04-26T00:00:00Z,España,A través del Egipto,1,https://es.wikipedia.org/wiki/Eduardo_Toda
http://www.wikidata.org/entity/Q19897685,Tomás Mur,1855-01-20T00:00:00Z,1917-01-01T00:00:00Z,España,Monumento a Cristóbal Colón de Ciudad de Guatemala,1,https://es.wikipedia.org/wiki/Tom%C3%A1s_Mur
http://www.wikidata.org/entity/Q5698738,Antonio José Restrepo,1855-03-19T00:00:00Z,1933-03-01T00:00:00Z,Colombia,El cancionero de Antioquia,1,https://es.wikipedia.org/wiki/Antonio_Jos%C3%A9_Restrepo
http://www.wikidata.org/entity/Q3045986,Marco Fidel Suárez,1855-04-23T00:00:00Z,1927-04-03T00:00:00Z,Colombia,Sueños de Luciano Pulgar,1,https://es.wikipedia.org/wiki/Marco_Fidel_Su%C3%A1rez
http://www.wikidata.org/entity/Q55838309,Eduardo de Oliver-Copóns,1855-06-04T00:00:00Z,1934-09-09T00:00:00Z,,El Alcázar de Segovia,1,
http://www.wikidata.org/entity/Q34191968,Victoriano Montes,1855-06-08T00:00:00Z,1917-03-31T00:00:00Z,Uruguay,El tambor de San Martin,1,
http://www.wikidata.org/entity/Q16059270,Manuel Belisario Moreno,1856-01-01T00:00:00Z,1917-01-01T00:00:00Z,Ecuador,Naya o La Chapetona,1,https://es.wikipedia.org/wiki/Manuel_Belisario_Moreno
http://www.wikidata.org/entity/Q4720922,Alexandre de Riquer,1856-05-03T00:00:00Z,1920-11-13T00:00:00Z,España,Salon Pedal,1,https://es.wikipedia.org/wiki/Alexandre_de_Riquer
http://www.wikidata.org/entity/Q16575056,Hilario Peñasco de la Puente,1857-01-01T00:00:00Z,1891-11-12T00:00:00Z,España,Las calles de Madrid,1,https://es.wikipedia.org/wiki/Hilario_Pe%C3%B1asco_de_la_Puente
http://www.wikidata.org/entity/Q11940728,Pedro María Otaño Barriola,1857-01-26T00:00:00Z,1910-05-06T00:00:00Z,España,Q20492659,1,
http://www.wikidata.org/entity/Q6153755,Tulio Ospina,1857-04-04T00:00:00Z,1921-02-17T00:00:00Z,Colombia,Reseña geológica de Antioquia,1,https://es.wikipedia.org/wiki/Tulio_Ospina
http://www.wikidata.org/entity/Q4684243,Adolfo León Gómez,1857-09-19T00:00:00Z,1927-06-09T00:00:00Z,Colombia,Secretos del panóptico,1,https://es.wikipedia.org/wiki/Adolfo_Le%C3%B3n_G%C3%B3mez
http://www.wikidata.org/entity/Q5998919,Mario Méndez Bejarano,1857-12-05T00:00:00Z,1931-01-16T00:00:00Z,España,"Diccionario de escritores, maestros y oradores naturales de Sevilla y su actual provincia",1,https://es.wikipedia.org/wiki/Mario_M%C3%A9ndez_Bejarano
http://www.wikidata.org/entity/Q6097617,Rafael María Carrasquilla,1857-12-18T00:00:00Z,1930-03-18T00:00:00Z,Colombia,"Oración pronunciada en la catedral de Bogotá, al inaugurar el sepulcro del general Antonio Nariño",1,https://es.wikipedia.org/wiki/Rafael_Mar%C3%ADa_Carrasquilla
http://www.wikidata.org/entity/Q5730183,Pedro Pablo Figueroa,1857-12-25T00:00:00Z,1909-01-04T00:00:00Z,Chile,Diccionario biográfico de Chile,1,https://es.wikipedia.org/wiki/Pedro_Pablo_Figueroa
http://www.wikidata.org/entity/Q55838471,Ramón Seoane y Ferrer,1858-01-01T00:00:00Z,1928-01-01T00:00:00Z,España,Navegantes guipuzcoanos,1,https://es.wikipedia.org/wiki/Ram%C3%B3n_Seoane_y_Ferrer
http://www.wikidata.org/entity/Q5819186,Eduardo Escalante Feo,1858-01-01T00:00:00Z,1921-01-01T00:00:00Z,España,Les barraques,1,https://es.wikipedia.org/wiki/Eduardo_Escalante_Feo
http://www.wikidata.org/entity/Q3071317,Tomás Carrasquilla,1858-01-17T00:00:00Z,1940-12-19T00:00:00Z,República de la Nueva Granada,La marquesa de Yolombó,1,https://es.wikipedia.org/wiki/Tom%C3%A1s_Carrasquilla
http://www.wikidata.org/entity/Q5931710,Joaquín Antonio Uribe,1858-09-28T00:00:00Z,1935-11-03T00:00:00Z,Colombia,El niño naturalista,1,https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Antonio_Uribe
http://www.wikidata.org/entity/Q2778481,Alfredo Brañas,1859-01-11T00:00:00Z,1900-02-21T00:00:00Z,España,Q89197993,1,https://es.wikipedia.org/wiki/Alfredo_Bra%C3%B1as
http://www.wikidata.org/entity/Q54862687,Vicente González de Echávarri,1859-04-05T00:00:00Z,1917-10-21T00:00:00Z,España,Alaveses ilustres,1,https://es.wikipedia.org/wiki/Vicente_Gonz%C3%A1lez_de_Ech%C3%A1varri
http://www.wikidata.org/entity/Q54862687,Vicente González de Echávarri,1859-04-05T00:00:00Z,1917-10-21T00:00:00Z,España,Vitoria histórica,1,https://es.wikipedia.org/wiki/Vicente_Gonz%C3%A1lez_de_Ech%C3%A1varri
http://www.wikidata.org/entity/Q21010908,Alberto del Solar,1859-10-02T00:00:00Z,1921-08-09T00:00:00Z,Chile,Contra la marea,1,https://es.wikipedia.org/wiki/Alberto_del_Solar_(militar)
http://www.wikidata.org/entity/Q104764615,Ramón Correa Mejía,1859-11-18T00:00:00Z,1935-10-10T00:00:00Z,Colombia,La convención de Rionegro: páginas históricas de Colombia,1,https://es.wikipedia.org/wiki/Ram%C3%B3n_Correa_Mej%C3%ADa
http://www.wikidata.org/entity/Q2637654,Manuel Gutiérrez Nájera,1859-12-22T00:00:00Z,1895-02-03T00:00:00Z,México,Luz y sombra,1,https://es.wikipedia.org/wiki/Manuel_Guti%C3%A9rrez_N%C3%A1jera
http://www.wikidata.org/entity/Q6752977,Manuel de Jesús Andrade Suárez,1860-04-17T00:00:00Z,1935-01-01T00:00:00Z,Colombia,Ecuadorː Próceres de la independencia. Índice alfabético de sus nombres con algunos bocetos biográficos,1,https://es.wikipedia.org/wiki/Manuel_de_Jes%C3%BAs_Andrade_Su%C3%A1rez
http://www.wikidata.org/entity/Q622861,José María Vargas Vila,1860-07-23T00:00:00Z,1933-05-23T00:00:00Z,Colombia,Anexo:Bibliografía de José María Vargas Vila,1,https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Vargas_Vila
http://www.wikidata.org/entity/Q123985159,Martín Restrepo Mejía,1861-01-01T00:00:00Z,1940-01-01T00:00:00Z,Colombia,La niñez colombiana,1,https://es.wikipedia.org/wiki/Mart%C3%ADn_Restrepo_Mej%C3%ADa
http://www.wikidata.org/entity/Q366930,Santiago Rusiñol,1861-02-25T00:00:00Z,1931-06-13T00:00:00Z,España,L'hèroe,1,https://es.wikipedia.org/wiki/Santiago_Rusi%C3%B1ol
http://www.wikidata.org/entity/Q366930,Santiago Rusiñol,1861-02-25T00:00:00Z,1931-06-13T00:00:00Z,España,L'alegria que passa,1,https://es.wikipedia.org/wiki/Santiago_Rusi%C3%B1ol
http://www.wikidata.org/entity/Q366930,Santiago Rusiñol,1861-02-25T00:00:00Z,1931-06-13T00:00:00Z,España,Q17493339,1,https://es.wikipedia.org/wiki/Santiago_Rusi%C3%B1ol
http://www.wikidata.org/entity/Q366930,Santiago Rusiñol,1861-02-25T00:00:00Z,1931-06-13T00:00:00Z,España,La Glorieta (Aranjuez),1,https://es.wikipedia.org/wiki/Santiago_Rusi%C3%B1ol
http://www.wikidata.org/entity/Q366930,Santiago Rusiñol,1861-02-25T00:00:00Z,1931-06-13T00:00:00Z,España,Cour d'orangers,1,https://es.wikipedia.org/wiki/Santiago_Rusi%C3%B1ol
http://www.wikidata.org/entity/Q366930,Santiago Rusiñol,1861-02-25T00:00:00Z,1931-06-13T00:00:00Z,España,L'auca del senyor Esteve,1,https://es.wikipedia.org/wiki/Santiago_Rusi%C3%B1ol
http://www.wikidata.org/entity/Q124372079,Jesús María Londoño Martínez,1861-08-19T00:00:00Z,1937-08-25T00:00:00Z,Colombia,Lecciones prácticas de ortología y ortografía castellanas,1,
