author,authorLabel,birthDate,deathDate,countryLabel,mainWorkLabel,mainWork_missing,sitelink,length,1,length.
http://www.wikidata.org/entity/Q28042863,Francisco Manuel de los Herreros Schwager,1817-01-01T00:00:00Z,1903-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Francisco_Manuel_de_los_Herreros_Schwager,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Francisco_Manuel_de_los_Herreros_Schwager&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Francisco_Manuel_de_los_Herreros_Schwager"",""to"":""Francisco Manuel de los Herreros Schwager""}],""pages"":{""7693584"":{""pageid"":7693584,""ns"":0,""title"":""Francisco Manuel de los Herreros Schwager"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:49:54Z"",""lastrevid"":166796091,""length"":3786}}}}",3786
http://www.wikidata.org/entity/Q25510482,José Pascual López Cortón,1817-01-01T00:00:00Z,1878-01-15T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Jos%C3%A9_Pascual_L%C3%B3pez_Cort%C3%B3n,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Jos%C3%A9_Pascual_L%C3%B3pez_Cort%C3%B3n&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Jos\u00e9_Pascual_L\u00f3pez_Cort\u00f3n"",""to"":""Jos\u00e9 Pascual L\u00f3pez Cort\u00f3n""}],""pages"":{""8474518"":{""pageid"":8474518,""ns"":0,""title"":""Jos\u00e9 Pascual L\u00f3pez Cort\u00f3n"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:50:40Z"",""lastrevid"":156660177,""length"":7316}}}}",7316
http://www.wikidata.org/entity/Q5867047,Francisco Permanyer Tuyet,1817-01-29T00:00:00Z,1864-12-29T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Francisco_Permanyer_y_Tuyet,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Francisco_Permanyer_y_Tuyet&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Francisco_Permanyer_y_Tuyet"",""to"":""Francisco Permanyer y Tuyet""}],""pages"":{""4738339"":{""pageid"":4738339,""ns"":0,""title"":""Francisco Permanyer y Tuyet"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:46:12Z"",""lastrevid"":161880744,""length"":7277}}}}",7277
http://www.wikidata.org/entity/Q7406464,Salvador Sanfuentes,1817-02-02T00:00:00Z,1860-07-17T00:00:00Z,Chile,,yes,https://es.wikipedia.org/wiki/Salvador_Sanfuentes,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Salvador_Sanfuentes&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Salvador_Sanfuentes"",""to"":""Salvador Sanfuentes""}],""pages"":{""297207"":{""pageid"":297207,""ns"":0,""title"":""Salvador Sanfuentes"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:41:11Z"",""lastrevid"":165053769,""length"":5669}}}}",5669
http://www.wikidata.org/entity/Q5867929,Francisco de Cárdenas Espejo,1817-02-04T00:00:00Z,1898-07-03T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Francisco_de_C%C3%A1rdenas_Espejo,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Francisco_de_C%C3%A1rdenas_Espejo&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Francisco_de_C\u00e1rdenas_Espejo"",""to"":""Francisco de C\u00e1rdenas Espejo""}],""pages"":{""1452117"":{""pageid"":1452117,""ns"":0,""title"":""Francisco de C\u00e1rdenas Espejo"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-10T12:39:52Z"",""lastrevid"":164348244,""length"":7371}}}}",7371
http://www.wikidata.org/entity/Q331863,José Zorrilla,1817-02-21T00:00:00Z,1893-01-23T00:00:00Z,España,Don Juan Tenorio,,https://es.wikipedia.org/wiki/Jos%C3%A9_Zorrilla,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Jos%C3%A9_Zorrilla&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Jos\u00e9_Zorrilla"",""to"":""Jos\u00e9 Zorrilla""}],""pages"":{""63924"":{""pageid"":63924,""ns"":0,""title"":""Jos\u00e9 Zorrilla"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-10T12:41:00Z"",""lastrevid"":168791195,""length"":47200}}}}",47200
http://www.wikidata.org/entity/Q1764156,José Eusebio Caro,1817-03-05T00:00:00Z,1853-01-28T00:00:00Z,Colombia,,yes,https://es.wikipedia.org/wiki/Jos%C3%A9_Eusebio_Caro,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Jos%C3%A9_Eusebio_Caro&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Jos\u00e9_Eusebio_Caro"",""to"":""Jos\u00e9 Eusebio Caro""}],""pages"":{""604219"":{""pageid"":604219,""ns"":0,""title"":""Jos\u00e9 Eusebio Caro"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:57:03Z"",""lastrevid"":167586461,""length"":22555}}}}",22555
http://www.wikidata.org/entity/Q5951343,Juan Martínez Villergas,1817-03-08T00:00:00Z,1894-05-08T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Juan_Mart%C3%ADnez_Villergas,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Juan_Mart%C3%ADnez_Villergas&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Juan_Mart\u00ednez_Villergas"",""to"":""Juan Mart\u00ednez Villergas""}],""pages"":{""291407"":{""pageid"":291407,""ns"":0,""title"":""Juan Mart\u00ednez Villergas"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-10T12:41:55Z"",""lastrevid"":166811650,""length"":8150}}}}",8150
http://www.wikidata.org/entity/Q19447666,Jerónimo Morán,1817-03-11T00:00:00Z,1872-12-21T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Jer%C3%B3nimo_Mor%C3%A1n,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Jer%C3%B3nimo_Mor%C3%A1n&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Jer\u00f3nimo_Mor\u00e1n"",""to"":""Jer\u00f3nimo Mor\u00e1n""}],""pages"":{""11037554"":{""pageid"":11037554,""ns"":0,""title"":""Jer\u00f3nimo Mor\u00e1n"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-09T20:50:38Z"",""lastrevid"":163471700,""length"":3192}}}}",3192
http://www.wikidata.org/entity/Q20533969,José García Mosquera,1817-03-18T00:00:00Z,1868-11-17T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Jos%C3%A9_Garc%C3%ADa_Mosquera,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Jos%C3%A9_Garc%C3%ADa_Mosquera&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Jos\u00e9_Garc\u00eda_Mosquera"",""to"":""Jos\u00e9 Garc\u00eda Mosquera""}],""pages"":{""8765332"":{""pageid"":8765332,""ns"":0,""title"":""Jos\u00e9 Garc\u00eda Mosquera"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:51:13Z"",""lastrevid"":166334209,""length"":2042}}}}",2042
http://www.wikidata.org/entity/Q3392485,José María Posada,1817-03-19T00:00:00Z,1886-11-19T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Posada,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Jos%C3%A9_Mar%C3%ADa_Posada&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Jos\u00e9_Mar\u00eda_Posada"",""to"":""Jos\u00e9 Mar\u00eda Posada""}],""pages"":{""321238"":{""pageid"":321238,""ns"":0,""title"":""Jos\u00e9 Mar\u00eda Posada"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:41:13Z"",""lastrevid"":165319043,""length"":2705}}}}",2705
http://www.wikidata.org/entity/Q5946038,José Victorino Lastarria,1817-03-23T00:00:00Z,1888-06-14T00:00:00Z,Chile,,yes,https://es.wikipedia.org/wiki/Jos%C3%A9_Victorino_Lastarria,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Jos%C3%A9_Victorino_Lastarria&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Jos\u00e9_Victorino_Lastarria"",""to"":""Jos\u00e9 Victorino Lastarria""}],""pages"":{""238798"":{""pageid"":238798,""ns"":0,""title"":""Jos\u00e9 Victorino Lastarria"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-10T12:41:44Z"",""lastrevid"":165277448,""length"":20063}}}}",20063
http://www.wikidata.org/entity/Q30899494,Francisco Freire Barreiro,1817-04-14T00:00:00Z,1886-03-29T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Francisco_Freire_Barreiro,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Francisco_Freire_Barreiro&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Francisco_Freire_Barreiro"",""to"":""Francisco Freire Barreiro""}],""pages"":{""7680762"":{""pageid"":7680762,""ns"":0,""title"":""Francisco Freire Barreiro"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:49:54Z"",""lastrevid"":151125274,""length"":9544}}}}",9544
http://www.wikidata.org/entity/Q5932129,Joaquín José Cervino,1817-05-18T00:00:00Z,1883-12-21T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Jos%C3%A9_Cervino,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Joaqu%C3%ADn_Jos%C3%A9_Cervino&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Joaqu\u00edn_Jos\u00e9_Cervino"",""to"":""Joaqu\u00edn Jos\u00e9 Cervino""}],""pages"":{""3572200"":{""pageid"":3572200,""ns"":0,""title"":""Joaqu\u00edn Jos\u00e9 Cervino"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-10T12:41:06Z"",""lastrevid"":168883291,""length"":11903}}}}",11903
http://www.wikidata.org/entity/Q5885316,Gregorio Albarracín,1817-05-30T00:00:00Z,1882-10-07T00:00:00Z,Perú,,yes,https://es.wikipedia.org/wiki/Gregorio_Albarrac%C3%ADn,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Gregorio_Albarrac%C3%ADn&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Gregorio_Albarrac\u00edn"",""to"":""Gregorio Albarrac\u00edn""}],""pages"":{""813726"":{""pageid"":813726,""ns"":0,""title"":""Gregorio Albarrac\u00edn"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:41:57Z"",""lastrevid"":161473608,""length"":19326}}}}",19326
http://www.wikidata.org/entity/Q3189799,Julio Arboleda Pombo,1817-06-09T00:00:00Z,1862-11-13T00:00:00Z,Colombia,,yes,https://es.wikipedia.org/wiki/Julio_Arboleda,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Julio_Arboleda&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Julio_Arboleda"",""to"":""Julio Arboleda""}],""pages"":{""995163"":{""pageid"":995163,""ns"":0,""title"":""Julio Arboleda"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:42:10Z"",""lastrevid"":166528371,""length"":35729}}}}",35729
http://www.wikidata.org/entity/Q12261791,Ladislao de Velasco,1817-06-26T00:00:00Z,1891-01-23T00:00:00Z,España,Biografía de Juan Sebastián del Cano,,https://es.wikipedia.org/wiki/Ladislao_de_Velasco,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Ladislao_de_Velasco&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Ladislao_de_Velasco"",""to"":""Ladislao de Velasco""}],""pages"":{""10366724"":{""pageid"":10366724,""ns"":0,""title"":""Ladislao de Velasco"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:53:17Z"",""lastrevid"":149074841,""length"":6144}}}}",6144
http://www.wikidata.org/entity/Q3857293,Miguel de los Santos Álvarez,1817-07-05T00:00:00Z,1892-11-15T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Miguel_de_los_Santos_%C3%81lvarez,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Miguel_de_los_Santos_%C3%81lvarez&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Miguel_de_los_Santos_\u00c1lvarez"",""to"":""Miguel de los Santos \u00c1lvarez""}],""pages"":{""148865"":{""pageid"":148865,""ns"":0,""title"":""Miguel de los Santos \u00c1lvarez"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:40:54Z"",""lastrevid"":155667549,""length"":5046}}}}",5046
http://www.wikidata.org/entity/Q6014569,Miguel Lafuente Alcántara,1817-07-10T00:00:00Z,1850-08-27T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Miguel_Lafuente_Alc%C3%A1ntara,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Miguel_Lafuente_Alc%C3%A1ntara&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Miguel_Lafuente_Alc\u00e1ntara"",""to"":""Miguel Lafuente Alc\u00e1ntara""}],""pages"":{""2638499"":{""pageid"":2638499,""ns"":0,""title"":""Miguel Lafuente Alc\u00e1ntara"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:43:58Z"",""lastrevid"":168391176,""length"":3371}}}}",3371
http://www.wikidata.org/entity/Q6117643,Salvador Bermúdez de Castro y Díez,1817-08-06T00:00:00Z,1883-03-23T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Salvador_Berm%C3%BAdez_de_Castro_y_D%C3%ADez,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Salvador_Berm%C3%BAdez_de_Castro_y_D%C3%ADez&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Salvador_Berm\u00fadez_de_Castro_y_D\u00edez"",""to"":""Salvador Berm\u00fadez de Castro y D\u00edez""}],""pages"":{""309423"":{""pageid"":309423,""ns"":0,""title"":""Salvador Berm\u00fadez de Castro y D\u00edez"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:41:12Z"",""lastrevid"":153072511,""length"":15903}}}}",15903
http://www.wikidata.org/entity/Q6318463,Justo Arosemena Quesada,1817-08-09T00:00:00Z,1896-02-23T00:00:00Z,Panamá,,yes,https://es.wikipedia.org/wiki/Justo_Arosemena,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Justo_Arosemena&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Justo_Arosemena"",""to"":""Justo Arosemena""}],""pages"":{""167069"":{""pageid"":167069,""ns"":0,""title"":""Justo Arosemena"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-10T12:41:31Z"",""lastrevid"":167285857,""length"":55317}}}}",55317
http://www.wikidata.org/entity/Q122882828,Nicolás González Chaves,1817-09-10T00:00:00Z,1878-06-01T00:00:00Z,Colombia,,yes,https://es.wikipedia.org/wiki/Nicol%C3%A1s_Gonz%C3%A1lez_Chaves,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Nicol%C3%A1s_Gonz%C3%A1lez_Chaves&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Nicol\u00e1s_Gonz\u00e1lez_Chaves"",""to"":""Nicol\u00e1s Gonz\u00e1lez Chaves""}],""pages"":{""10675277"":{""pageid"":10675277,""ns"":0,""title"":""Nicol\u00e1s Gonz\u00e1lez Chaves"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:53:50Z"",""lastrevid"":160149642,""length"":2869}}}}",2869
http://www.wikidata.org/entity/Q8201213,Antonio Fernández y Morales,1817-09-17T00:00:00Z,1896-08-15T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Antonio_Fern%C3%A1ndez_y_Morales,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Antonio_Fern%C3%A1ndez_y_Morales&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Antonio_Fern\u00e1ndez_y_Morales"",""to"":""Antonio Fern\u00e1ndez y Morales""}],""pages"":{""405044"":{""pageid"":405044,""ns"":0,""title"":""Antonio Fern\u00e1ndez y Morales"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:41:23Z"",""lastrevid"":162717716,""length"":3514}}}}",3514
http://www.wikidata.org/entity/Q64578,Ramón de Campoamor,1817-09-24T00:00:00Z,1901-02-11T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Ram%C3%B3n_de_Campoamor,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Ram%C3%B3n_de_Campoamor&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Ram\u00f3n_de_Campoamor"",""to"":""Ram\u00f3n de Campoamor""}],""pages"":{""153979"":{""pageid"":153979,""ns"":0,""title"":""Ram\u00f3n de Campoamor"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-10T12:41:22Z"",""lastrevid"":166483731,""length"":23651}}}}",23651
http://www.wikidata.org/entity/Q26251903,Nicolás Ramírez de Losada,1817-11-01T00:00:00Z,1885-01-24T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Nicol%C3%A1s_Ram%C3%ADrez_de_Losada,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Nicol%C3%A1s_Ram%C3%ADrez_de_Losada&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Nicol\u00e1s_Ram\u00edrez_de_Losada"",""to"":""Nicol\u00e1s Ram\u00edrez de Losada""}],""pages"":{""7520541"":{""pageid"":7520541,""ns"":0,""title"":""Nicol\u00e1s Ram\u00edrez de Losada"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-15T03:31:54Z"",""lastrevid"":140728714,""length"":2977}}}}",2977
http://www.wikidata.org/entity/Q5943264,José María Oliver y Casares,1817-11-05T00:00:00Z,1887-10-05T00:00:00Z,México,,yes,https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Oliver_y_Casares,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Jos%C3%A9_Mar%C3%ADa_Oliver_y_Casares&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Jos\u00e9_Mar\u00eda_Oliver_y_Casares"",""to"":""Jos\u00e9 Mar\u00eda Oliver y Casares""}],""pages"":{""4892112"":{""pageid"":4892112,""ns"":0,""title"":""Jos\u00e9 Mar\u00eda Oliver y Casares"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:46:28Z"",""lastrevid"":156226486,""length"":2919}}}}",2919
http://www.wikidata.org/entity/Q1709528,José Mármol,1817-12-02T00:00:00Z,1871-08-09T00:00:00Z,Argentina,,yes,https://es.wikipedia.org/wiki/Jos%C3%A9_M%C3%A1rmol,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Jos%C3%A9_M%C3%A1rmol&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Jos\u00e9_M\u00e1rmol"",""to"":""Jos\u00e9 M\u00e1rmol""}],""pages"":{""218972"":{""pageid"":218972,""ns"":0,""title"":""Jos\u00e9 M\u00e1rmol"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-10T12:41:35Z"",""lastrevid"":168477488,""length"":51440}}}}",51440
http://www.wikidata.org/entity/Q5665584,Gabriel García Tassara,1817-12-19T00:00:00Z,1875-02-14T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Gabriel_Garc%C3%ADa_Tassara,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Gabriel_Garc%C3%ADa_Tassara&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Gabriel_Garc\u00eda_Tassara"",""to"":""Gabriel Garc\u00eda Tassara""}],""pages"":{""297605"":{""pageid"":297605,""ns"":0,""title"":""Gabriel Garc\u00eda Tassara"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-06T11:02:26Z"",""lastrevid"":154381573,""length"":10084}}}}",10084
http://www.wikidata.org/entity/Q9088297,Tomás Rodríguez Rubí,1817-12-21T00:00:00Z,1890-08-14T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Tom%C3%A1s_Rodr%C3%ADguez_Rub%C3%AD,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Tom%C3%A1s_Rodr%C3%ADguez_Rub%C3%AD&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Tom\u00e1s_Rodr\u00edguez_Rub\u00ed"",""to"":""Tom\u00e1s Rodr\u00edguez Rub\u00ed""}],""pages"":{""277290"":{""pageid"":277290,""ns"":0,""title"":""Tom\u00e1s Rodr\u00edguez Rub\u00ed"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-10T12:41:46Z"",""lastrevid"":168138640,""length"":16299}}}}",16299
http://www.wikidata.org/entity/Q19301843,Santiago Ángel Saura y Mascaró,1818-01-01T00:00:00Z,1882-11-04T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Santiago_%C3%81ngel_Saura_y_Mascar%C3%B3,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Santiago_%C3%81ngel_Saura_y_Mascar%C3%B3&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Santiago_\u00c1ngel_Saura_y_Mascar\u00f3"",""to"":""Santiago \u00c1ngel Saura y Mascar\u00f3""}],""pages"":{""10972389"":{""pageid"":10972389,""ns"":0,""title"":""Santiago \u00c1ngel Saura y Mascar\u00f3"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-09T20:50:38Z"",""lastrevid"":161919469,""length"":3053}}}}",3053
http://www.wikidata.org/entity/Q22082477,Luis Franco y López,1818-01-01T00:00:00Z,1896-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Luis_Franco_y_L%C3%B3pez,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Luis_Franco_y_L%C3%B3pez&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Luis_Franco_y_L\u00f3pez"",""to"":""Luis Franco y L\u00f3pez""}],""pages"":{""7211788"":{""pageid"":7211788,""ns"":0,""title"":""Luis Franco y L\u00f3pez"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:49:15Z"",""lastrevid"":154762101,""length"":6643}}}}",6643
http://www.wikidata.org/entity/Q69369600,Baltasar Ortiz de Zárate,1818-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/272ae68b758c77d871142ca5f55fde72,España,,yes,https://es.wikipedia.org/wiki/Baltasar_Ortiz_de_Z%C3%A1rate,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Baltasar_Ortiz_de_Z%C3%A1rate&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Baltasar_Ortiz_de_Z\u00e1rate"",""to"":""Baltasar Ortiz de Z\u00e1rate""}],""pages"":{""9113748"":{""pageid"":9113748,""ns"":0,""title"":""Baltasar Ortiz de Z\u00e1rate"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:51:34Z"",""lastrevid"":157671286,""length"":1061}}}}",1061
http://www.wikidata.org/entity/Q5666871,Alfonso García Tejero,1818-01-01T00:00:00Z,1890-09-19T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Alfonso_Garc%C3%ADa_Tejero,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Alfonso_Garc%C3%ADa_Tejero&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Alfonso_Garc\u00eda_Tejero"",""to"":""Alfonso Garc\u00eda Tejero""}],""pages"":{""2245823"":{""pageid"":2245823,""ns"":0,""title"":""Alfonso Garc\u00eda Tejero"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:43:35Z"",""lastrevid"":166332636,""length"":10265}}}}",10265
