author,authorLabel,birthDate,deathDate,awardLabel,sitelink
http://www.wikidata.org/entity/Q16062267,Juan Guillén Buzarán,1819-09-29T00:00:00Z,1892-01-08T00:00:00Z,Gran Cruz de la Orden de San Hermenegildo,
http://www.wikidata.org/entity/Q16062267,Juan Guillén Buzarán,1819-09-29T00:00:00Z,1892-01-08T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,
http://www.wikidata.org/entity/Q16062267,Juan Guillén Buzarán,1819-09-29T00:00:00Z,1892-01-08T00:00:00Z,Orden de los Santos Mauricio y Lázaro,
http://www.wikidata.org/entity/Q16062267,Juan Guillén Buzarán,1819-09-29T00:00:00Z,1892-01-08T00:00:00Z,Orden de Cristo,
http://www.wikidata.org/entity/Q16062267,Juan Guillén Buzarán,1819-09-29T00:00:00Z,1892-01-08T00:00:00Z,gentilhombre,
http://www.wikidata.org/entity/Q5697694,Antonio Aguilar y Vela,1820-11-20T00:00:00Z,1882-07-05T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Antonio_Aguilar_y_Vela
http://www.wikidata.org/entity/Q2712900,Zeferino González y Díaz Tuñón,1821-01-28T00:00:00Z,1894-11-29T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Ceferino_Gonz%C3%A1lez_y_D%C3%ADaz_Tu%C3%B1%C3%B3n
http://www.wikidata.org/entity/Q5940328,José Gómez de Arteche,1821-03-13T00:00:00Z,1906-01-26T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/Jos%C3%A9_G%C3%B3mez_de_Arteche
http://www.wikidata.org/entity/Q3320983,Marcial Valladares,1821-06-14T00:00:00Z,1903-05-20T00:00:00Z,Día de las Letras Gallegas,https://es.wikipedia.org/wiki/Marcial_Valladares_N%C3%BA%C3%B1ez
http://www.wikidata.org/entity/Q54875358,Antonio López de Letona y Lamas,1821-07-20T00:00:00Z,1884-09-16T00:00:00Z,Cruz Laureada de San Fernando,
http://www.wikidata.org/entity/Q54875358,Antonio López de Letona y Lamas,1821-07-20T00:00:00Z,1884-09-16T00:00:00Z,Gran Cruz del Mérito Militar con distintivo blanco,
http://www.wikidata.org/entity/Q54875358,Antonio López de Letona y Lamas,1821-07-20T00:00:00Z,1884-09-16T00:00:00Z,Cruz de la Orden de San Hermenegildo,
http://www.wikidata.org/entity/Q54875358,Antonio López de Letona y Lamas,1821-07-20T00:00:00Z,1884-09-16T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,
http://www.wikidata.org/entity/Q54875358,Antonio López de Letona y Lamas,1821-07-20T00:00:00Z,1884-09-16T00:00:00Z,Orden de Carlos III,
http://www.wikidata.org/entity/Q6173153,Ángel Fernández de los Ríos,1821-07-27T00:00:00Z,1880-06-18T00:00:00Z,Gran Cruz de la Orden de Carlos III,https://es.wikipedia.org/wiki/%C3%81ngel_Fern%C3%A1ndez_de_los_R%C3%ADos
http://www.wikidata.org/entity/Q6173153,Ángel Fernández de los Ríos,1821-07-27T00:00:00Z,1880-06-18T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/%C3%81ngel_Fern%C3%A1ndez_de_los_R%C3%ADos
http://www.wikidata.org/entity/Q3187778,Juan Rico y Amat,1821-08-29T00:00:00Z,1870-11-19T00:00:00Z,Encomienda de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Juan_Rico_y_Amat
http://www.wikidata.org/entity/Q2857082,Antonio de Bofarull,1821-11-03T00:00:00Z,1892-02-12T00:00:00Z,hijo ilustre,https://es.wikipedia.org/wiki/Antonio_de_Bofarull
http://www.wikidata.org/entity/Q434730,Gabriel García Moreno Lourdes,1821-12-24T00:00:00Z,1875-08-06T00:00:00Z,Orden de Pío IX,https://es.wikipedia.org/wiki/Gabriel_Garc%C3%ADa_Moreno
http://www.wikidata.org/entity/Q12262192,Léonce Goihetxe,1822-01-01T00:00:00Z,1885-01-01T00:00:00Z,Orden de Guadalupe,
http://www.wikidata.org/entity/Q12262192,Léonce Goihetxe,1822-01-01T00:00:00Z,1885-01-01T00:00:00Z,Caballero de la Orden Nacional de la Legión de Honor,
http://www.wikidata.org/entity/Q15696552,Francisco de Borja Palomo y Rubio,1822-01-01T00:00:00Z,1898-05-10T00:00:00Z,Cruz de la Orden de Carlos III,https://es.wikipedia.org/wiki/Francisco_de_Borja_Palomo_y_Rubio
http://www.wikidata.org/entity/Q15696552,Francisco de Borja Palomo y Rubio,1822-01-01T00:00:00Z,1898-05-10T00:00:00Z,Encomienda de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Francisco_de_Borja_Palomo_y_Rubio
http://www.wikidata.org/entity/Q5850736,Eulogio Florentino Sanz,1822-03-11T00:00:00Z,1881-04-24T00:00:00Z,Gran Cruz de la Orden de Carlos III,https://es.wikipedia.org/wiki/Eulogio_Florentino_Sanz
http://www.wikidata.org/entity/Q4786,Léon d'Hervey de Saint-Denys,1822-05-06T00:00:00Z,1892-11-02T00:00:00Z,Caballero de la Orden Nacional de la Legión de Honor,https://es.wikipedia.org/wiki/L%C3%A9on_d%27Hervey_de_Saint-Denys
http://www.wikidata.org/entity/Q4786,Léon d'Hervey de Saint-Denys,1822-05-06T00:00:00Z,1892-11-02T00:00:00Z,Prix Stanislas Julien,https://es.wikipedia.org/wiki/L%C3%A9on_d%27Hervey_de_Saint-Denys
http://www.wikidata.org/entity/Q9013176,Joseph Lluis Pons y Gallarza,1823-08-24T00:00:00Z,1894-08-22T00:00:00Z,Mestre en Gay Saber,https://es.wikipedia.org/wiki/Joseph_Lluis_Pons_y_Gallarza
http://www.wikidata.org/entity/Q5660847,Agustín Rivera,1824-02-27T00:00:00Z,1916-07-06T00:00:00Z,doctorado honoris causa por la Universidad Nacional Autónoma de México,https://es.wikipedia.org/wiki/Agust%C3%ADn_Rivera
http://www.wikidata.org/entity/Q5340521,Eduardo Asquerino,1824-04-26T00:00:00Z,1881-09-30T00:00:00Z,Caballero Gran Cruz de la Orden del León Holandés,https://es.wikipedia.org/wiki/Eduardo_Asquerino
http://www.wikidata.org/entity/Q463630,Juan Valera y Alcala Galiano,1824-10-18T00:00:00Z,1905-04-18T00:00:00Z,Gran Cruz de la Orden Civil de María Victoria,https://es.wikipedia.org/wiki/Juan_Valera
http://www.wikidata.org/entity/Q463630,Juan Valera y Alcala Galiano,1824-10-18T00:00:00Z,1905-04-18T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/Juan_Valera
http://www.wikidata.org/entity/Q463630,Juan Valera y Alcala Galiano,1824-10-18T00:00:00Z,1905-04-18T00:00:00Z,Gran Cruz de la Orden de Carlos III,https://es.wikipedia.org/wiki/Juan_Valera
http://www.wikidata.org/entity/Q463630,Juan Valera y Alcala Galiano,1824-10-18T00:00:00Z,1905-04-18T00:00:00Z,Encomienda de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Juan_Valera
http://www.wikidata.org/entity/Q463630,Juan Valera y Alcala Galiano,1824-10-18T00:00:00Z,1905-04-18T00:00:00Z,Orden de San Jenaro,https://es.wikipedia.org/wiki/Juan_Valera
http://www.wikidata.org/entity/Q713246,Víctor Balaguer,1824-12-11T00:00:00Z,1901-01-14T00:00:00Z,Cronista oficial de la ciudad de Barcelona,https://es.wikipedia.org/wiki/V%C3%ADctor_Balaguer
http://www.wikidata.org/entity/Q713246,Víctor Balaguer,1824-12-11T00:00:00Z,1901-01-14T00:00:00Z,Mestre en Gay Saber,https://es.wikipedia.org/wiki/V%C3%ADctor_Balaguer
http://www.wikidata.org/entity/Q16492606,Emilio Bravo Romero,1827-07-29T00:00:00Z,1893-01-24T00:00:00Z,Gran Cruz del Mérito Naval con distintivo blanco,https://es.wikipedia.org/wiki/Emilio_Bravo
http://www.wikidata.org/entity/Q16492606,Emilio Bravo Romero,1827-07-29T00:00:00Z,1893-01-24T00:00:00Z,Gran Cruz de la Orden de Carlos III,https://es.wikipedia.org/wiki/Emilio_Bravo
http://www.wikidata.org/entity/Q16492606,Emilio Bravo Romero,1827-07-29T00:00:00Z,1893-01-24T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Emilio_Bravo
http://www.wikidata.org/entity/Q5857841,Federico Rubio y Galí,1827-08-07T00:00:00Z,1902-09-01T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/Federico_Rubio_y_Gal%C3%AD
http://www.wikidata.org/entity/Q5953172,Juan de Dios de la Rada,1827-08-13T00:00:00Z,1901-07-03T00:00:00Z,Cruz de la Orden de Carlos III,https://es.wikipedia.org/wiki/Juan_de_Dios_de_la_Rada
http://www.wikidata.org/entity/Q5953172,Juan de Dios de la Rada,1827-08-13T00:00:00Z,1901-07-03T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Juan_de_Dios_de_la_Rada
http://www.wikidata.org/entity/Q6173316,Ángel María Dacarrete,1827-11-14T00:00:00Z,1904-10-13T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/%C3%81ngel_Mar%C3%ADa_Dacarrete
http://www.wikidata.org/entity/Q6217078,José Lamarque de Novoa,1828-01-01T00:00:00Z,1904-01-01T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Jos%C3%A9_Lamarque_de_Novoa
http://www.wikidata.org/entity/Q336901,Antonio Cánovas del Castillo,1828-02-08T00:00:00Z,1897-08-08T00:00:00Z,Caballero de la Orden del Toisón de Oro,https://es.wikipedia.org/wiki/Antonio_C%C3%A1novas_del_Castillo
http://www.wikidata.org/entity/Q336901,Antonio Cánovas del Castillo,1828-02-08T00:00:00Z,1897-08-08T00:00:00Z,Caballero de la Orden de San Gregorio Magno,https://es.wikipedia.org/wiki/Antonio_C%C3%A1novas_del_Castillo
http://www.wikidata.org/entity/Q3612396,Mariano Pardo de Figueroa,1828-11-18T00:00:00Z,1918-12-11T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/Mariano_Pardo_de_Figueroa
http://www.wikidata.org/entity/Q3612396,Mariano Pardo de Figueroa,1828-11-18T00:00:00Z,1918-12-11T00:00:00Z,Roll of Distinguished Philatelists,https://es.wikipedia.org/wiki/Mariano_Pardo_de_Figueroa
http://www.wikidata.org/entity/Q5065616,Cesáreo Fernández Duro,1830-02-25T00:00:00Z,1908-06-05T00:00:00Z,Cruz Laureada de San Fernando,https://es.wikipedia.org/wiki/Ces%C3%A1reo_Fern%C3%A1ndez_Duro
http://www.wikidata.org/entity/Q5065616,Cesáreo Fernández Duro,1830-02-25T00:00:00Z,1908-06-05T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/Ces%C3%A1reo_Fern%C3%A1ndez_Duro
http://www.wikidata.org/entity/Q5065616,Cesáreo Fernández Duro,1830-02-25T00:00:00Z,1908-06-05T00:00:00Z,Gran Cruz del Mérito Naval con distintivo blanco,https://es.wikipedia.org/wiki/Ces%C3%A1reo_Fern%C3%A1ndez_Duro
http://www.wikidata.org/entity/Q5065616,Cesáreo Fernández Duro,1830-02-25T00:00:00Z,1908-06-05T00:00:00Z,Cruz de la Orden de San Hermenegildo,https://es.wikipedia.org/wiki/Ces%C3%A1reo_Fern%C3%A1ndez_Duro
http://www.wikidata.org/entity/Q5065616,Cesáreo Fernández Duro,1830-02-25T00:00:00Z,1908-06-05T00:00:00Z,Cruz de la Orden de Carlos III,https://es.wikipedia.org/wiki/Ces%C3%A1reo_Fern%C3%A1ndez_Duro
http://www.wikidata.org/entity/Q5065616,Cesáreo Fernández Duro,1830-02-25T00:00:00Z,1908-06-05T00:00:00Z,caballero de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Ces%C3%A1reo_Fern%C3%A1ndez_Duro
http://www.wikidata.org/entity/Q3286939,Manuel Silvela,1830-03-09T00:00:00Z,1892-05-25T00:00:00Z,Caballero del collar de la Orden de Carlos III,https://es.wikipedia.org/wiki/Manuel_Silvela_y_de_Le_Vielleuze
http://www.wikidata.org/entity/Q3286939,Manuel Silvela,1830-03-09T00:00:00Z,1892-05-25T00:00:00Z,Gran Cruz de la Orden Nacional de la Legión de Honor,https://es.wikipedia.org/wiki/Manuel_Silvela_y_de_Le_Vielleuze
http://www.wikidata.org/entity/Q3286939,Manuel Silvela,1830-03-09T00:00:00Z,1892-05-25T00:00:00Z,Imperial Orden de la Rosa,https://es.wikipedia.org/wiki/Manuel_Silvela_y_de_Le_Vielleuze
http://www.wikidata.org/entity/Q507802,Clements Markham,1830-07-20T00:00:00Z,1916-01-30T00:00:00Z,Medalla del Fundador (RGS),https://es.wikipedia.org/wiki/Clements_R._Markham
http://www.wikidata.org/entity/Q507802,Clements Markham,1830-07-20T00:00:00Z,1916-01-30T00:00:00Z,miembro de la Royal Society,https://es.wikipedia.org/wiki/Clements_R._Markham
http://www.wikidata.org/entity/Q507802,Clements Markham,1830-07-20T00:00:00Z,1916-01-30T00:00:00Z,Caballero comendador de la Orden del Baño,https://es.wikipedia.org/wiki/Clements_R._Markham
http://www.wikidata.org/entity/Q507802,Clements Markham,1830-07-20T00:00:00Z,1916-01-30T00:00:00Z,Imperial Orden de la Rosa,https://es.wikipedia.org/wiki/Clements_R._Markham
http://www.wikidata.org/entity/Q9074775,Saturnino López Novoa,1830-11-29T00:00:00Z,1905-03-05T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Saturnino_L%C3%B3pez_Novoa
http://www.wikidata.org/entity/Q127349,José Echegaray,1832-04-19T00:00:00Z,1916-09-14T00:00:00Z,Medalla Echegaray,https://es.wikipedia.org/wiki/Jos%C3%A9_Echegaray
http://www.wikidata.org/entity/Q127349,José Echegaray,1832-04-19T00:00:00Z,1916-09-14T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/Jos%C3%A9_Echegaray
http://www.wikidata.org/entity/Q127349,José Echegaray,1832-04-19T00:00:00Z,1916-09-14T00:00:00Z,Gran Cruz del Mérito Militar con distintivo blanco,https://es.wikipedia.org/wiki/Jos%C3%A9_Echegaray
http://www.wikidata.org/entity/Q127349,José Echegaray,1832-04-19T00:00:00Z,1916-09-14T00:00:00Z,Gran Cruz del Mérito Naval con distintivo blanco,https://es.wikipedia.org/wiki/Jos%C3%A9_Echegaray
http://www.wikidata.org/entity/Q127349,José Echegaray,1832-04-19T00:00:00Z,1916-09-14T00:00:00Z,Caballero de la Orden del Toisón de Oro,https://es.wikipedia.org/wiki/Jos%C3%A9_Echegaray
http://www.wikidata.org/entity/Q127349,José Echegaray,1832-04-19T00:00:00Z,1916-09-14T00:00:00Z,Premio Nobel de Literatura,https://es.wikipedia.org/wiki/Jos%C3%A9_Echegaray
http://www.wikidata.org/entity/Q4480371,Antonio María Fabié,1832-06-19T00:00:00Z,1899-12-03T00:00:00Z,Gran Cruz de la Orden de Carlos III,https://es.wikipedia.org/wiki/Antonio_Mar%C3%ADa_Fabi%C3%A9
http://www.wikidata.org/entity/Q4480371,Antonio María Fabié,1832-06-19T00:00:00Z,1899-12-03T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Antonio_Mar%C3%ADa_Fabi%C3%A9
http://www.wikidata.org/entity/Q42381231,Héctor Florencio Varela,1832-07-02T00:00:00Z,1891-10-10T00:00:00Z,Encomienda de Número de la Orden de Carlos III,https://es.wikipedia.org/wiki/H%C3%A9ctor_Florencio_Varela
http://www.wikidata.org/entity/Q64652,Gaspar Núñez de Arce,1832-08-04T00:00:00Z,1903-06-09T00:00:00Z,Hijo Adoptivo de Toledo,https://es.wikipedia.org/wiki/Gaspar_N%C3%BA%C3%B1ez_de_Arce
http://www.wikidata.org/entity/Q64652,Gaspar Núñez de Arce,1832-08-04T00:00:00Z,1903-06-09T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/Gaspar_N%C3%BA%C3%B1ez_de_Arce
http://www.wikidata.org/entity/Q662588,Eugenio Montero Ríos,1832-11-13T00:00:00Z,1914-05-12T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/Eugenio_Montero_R%C3%ADos
http://www.wikidata.org/entity/Q662588,Eugenio Montero Ríos,1832-11-13T00:00:00Z,1914-05-12T00:00:00Z,Caballero del collar de la Orden de Carlos III,https://es.wikipedia.org/wiki/Eugenio_Montero_R%C3%ADos
http://www.wikidata.org/entity/Q662588,Eugenio Montero Ríos,1832-11-13T00:00:00Z,1914-05-12T00:00:00Z,Caballero de la Orden del Toisón de Oro,https://es.wikipedia.org/wiki/Eugenio_Montero_R%C3%ADos
http://www.wikidata.org/entity/Q5750661,Carlos Jiménez Placer,1833-01-01T00:00:00Z,1896-01-01T00:00:00Z,Gran Cruz de la Orden de Carlos III,https://es.wikipedia.org/wiki/Carlos_Jim%C3%A9nez_Placer
http://www.wikidata.org/entity/Q5750661,Carlos Jiménez Placer,1833-01-01T00:00:00Z,1896-01-01T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Carlos_Jim%C3%A9nez_Placer
http://www.wikidata.org/entity/Q55837374,Mario de la Sala Valdés,1833-01-18T00:00:00Z,1909-12-01T00:00:00Z,Cruz de la Orden de San Hermenegildo,
http://www.wikidata.org/entity/Q55837374,Mario de la Sala Valdés,1833-01-18T00:00:00Z,1909-12-01T00:00:00Z,Placa de la Orden de San Hermenegildo,
http://www.wikidata.org/entity/Q55837374,Mario de la Sala Valdés,1833-01-18T00:00:00Z,1909-12-01T00:00:00Z,Gran Cruz de la Orden de San Hermenegildo,
http://www.wikidata.org/entity/Q4115628,José María de Pereda,1833-02-06T00:00:00Z,1906-03-01T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_de_Pereda
http://www.wikidata.org/entity/Q562178,Ricardo Palma,1833-02-07T00:00:00Z,1919-10-06T00:00:00Z,Orden de las Palmas Magisteriales,https://es.wikipedia.org/wiki/Ricardo_Palma
http://www.wikidata.org/entity/Q3055400,Manuel Murguía,1833-05-17T00:00:00Z,1923-02-02T00:00:00Z,Día de las Letras Gallegas,https://es.wikipedia.org/wiki/Manuel_Murgu%C3%ADa
http://www.wikidata.org/entity/Q55769089,Francisco Villamartín,1833-07-23T00:00:00Z,1872-07-16T00:00:00Z,Gran Cruz de la Orden Nacional de la Legión de Honor,https://es.wikipedia.org/wiki/Francisco_Villamart%C3%ADn
http://www.wikidata.org/entity/Q55769089,Francisco Villamartín,1833-07-23T00:00:00Z,1872-07-16T00:00:00Z,Orden de Carlos III,https://es.wikipedia.org/wiki/Francisco_Villamart%C3%ADn
http://www.wikidata.org/entity/Q8962348,Francisco Fernández y González,1833-09-26T00:00:00Z,1917-06-30T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/Francisco_Fern%C3%A1ndez_y_Gonz%C3%A1lez
http://www.wikidata.org/entity/Q5698710,Antonio Joaquín Afán de Ribera,1834-02-07T00:00:00Z,1906-09-05T00:00:00Z,Encomienda de la Orden de Carlos III,https://es.wikipedia.org/wiki/Antonio_Joaqu%C3%ADn_Af%C3%A1n_de_Ribera
http://www.wikidata.org/entity/Q5698710,Antonio Joaquín Afán de Ribera,1834-02-07T00:00:00Z,1906-09-05T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Antonio_Joaqu%C3%ADn_Af%C3%A1n_de_Ribera
http://www.wikidata.org/entity/Q5698710,Antonio Joaquín Afán de Ribera,1834-02-07T00:00:00Z,1906-09-05T00:00:00Z,Orden de Alfonso XII,https://es.wikipedia.org/wiki/Antonio_Joaqu%C3%ADn_Af%C3%A1n_de_Ribera
http://www.wikidata.org/entity/Q15553559,Ramón Manuel Garriga Nogués,1835-01-01T00:00:00Z,1906-02-22T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Ram%C3%B3n_Manuel_Garriga_Nogu%C3%A9s
http://www.wikidata.org/entity/Q17987394,Rafael Conde y Luque,1835-02-04T00:00:00Z,1922-09-14T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/Rafael_Conde_y_Luque
http://www.wikidata.org/entity/Q867025,Eduardo Pondal,1835-02-06T00:00:00Z,1917-03-08T00:00:00Z,Día de las Letras Gallegas,https://es.wikipedia.org/wiki/Eduardo_Pondal
http://www.wikidata.org/entity/Q5752195,Carlos de Lecea,1835-02-17T00:00:00Z,1926-11-11T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Carlos_de_Lecea
http://www.wikidata.org/entity/Q11916522,Dámaso Calvet de Budallés,1836-12-11T00:00:00Z,1891-11-02T00:00:00Z,Mestre en Gay Saber,https://es.wikipedia.org/wiki/Damas_Calvet_i_de_Budall%C3%A8s
http://www.wikidata.org/entity/Q3320987,Antonio López Ferreiro,1837-11-09T00:00:00Z,1910-03-20T00:00:00Z,Día de las Letras Gallegas,https://es.wikipedia.org/wiki/Antonio_L%C3%B3pez_Ferreiro
http://www.wikidata.org/entity/Q10874488,Manuel Nuñez de Villavicencio y Olaguer Feliú,1838-03-27T00:00:00Z,1908-10-31T00:00:00Z,Gran Cruz del Mérito Naval con distintivo blanco,https://es.wikipedia.org/wiki/Manuel_Nu%C3%B1ez_de_Villavicencio_y_Olaguer_Feli%C3%BA
http://www.wikidata.org/entity/Q9014377,José María Carulla,1839-01-01T00:00:00Z,1919-01-01T00:00:00Z,Medalla Pro Ecclesia et Pontifice,https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Carulla
http://www.wikidata.org/entity/Q78237,Johannes Fastenrath,1839-05-03T00:00:00Z,1908-05-16T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/Johannes_Fastenrath
http://www.wikidata.org/entity/Q980188,Francisco Briz Fernández,1839-09-27T00:00:00Z,1889-07-15T00:00:00Z,Mestre en Gay Saber,https://es.wikipedia.org/wiki/Francesch_Pelay_Briz
http://www.wikidata.org/entity/Q6206426,Joaquín Baranda,1840-05-07T00:00:00Z,1909-05-21T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Baranda
http://www.wikidata.org/entity/Q6206426,Joaquín Baranda,1840-05-07T00:00:00Z,1909-05-21T00:00:00Z,Comandante de la Orden Nacional de la Legión de Honor,https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Baranda
http://www.wikidata.org/entity/Q6206426,Joaquín Baranda,1840-05-07T00:00:00Z,1909-05-21T00:00:00Z,Orden del Libertador,https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Baranda
http://www.wikidata.org/entity/Q55838028,Felipe Mathé,1841-05-04T00:00:00Z,1925-01-01T00:00:00Z,Gran Cruz de la Orden de San Hermenegildo,https://es.wikipedia.org/wiki/Felipe_Math%C3%A9
http://www.wikidata.org/entity/Q9086108,Terencio Thos y Codina,1841-09-01T00:00:00Z,1903-04-27T00:00:00Z,Mestre en Gay Saber,https://es.wikipedia.org/wiki/Terencio_Thos_y_Codina
http://www.wikidata.org/entity/Q9024637,Lucas Mallada,1841-10-18T00:00:00Z,1921-02-07T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/Lucas_Mallada
http://www.wikidata.org/entity/Q9024637,Lucas Mallada,1841-10-18T00:00:00Z,1921-02-07T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Lucas_Mallada
http://www.wikidata.org/entity/Q5997639,Mariano Catalina,1842-07-26T00:00:00Z,1913-10-02T00:00:00Z,Encomienda de la Orden de Carlos III,https://es.wikipedia.org/wiki/Mariano_Catalina
http://www.wikidata.org/entity/Q334970,José María de Heredia,1842-11-22T00:00:00Z,1905-10-02T00:00:00Z,Langlois prize,https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_de_Heredia
http://www.wikidata.org/entity/Q334970,José María de Heredia,1842-11-22T00:00:00Z,1905-10-02T00:00:00Z,Premio Archon-Despérouses,https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_de_Heredia
http://www.wikidata.org/entity/Q334970,José María de Heredia,1842-11-22T00:00:00Z,1905-10-02T00:00:00Z,Caballero de la Orden Nacional de la Legión de Honor,https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_de_Heredia
http://www.wikidata.org/entity/Q334970,José María de Heredia,1842-11-22T00:00:00Z,1905-10-02T00:00:00Z,Oficial de la Orden Nacional de la Legión de Honor,https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_de_Heredia
http://www.wikidata.org/entity/Q334970,José María de Heredia,1842-11-22T00:00:00Z,1905-10-02T00:00:00Z,Orden de San Estanislao,https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_de_Heredia
http://www.wikidata.org/entity/Q17047212,Francesc d'Assís Ubach i Vinyeta,1843-01-01T00:00:00Z,1913-01-17T00:00:00Z,Mestre en Gay Saber,https://es.wikipedia.org/wiki/Francisco_Ubach
http://www.wikidata.org/entity/Q5699571,Antonio Rodríguez Villa,1843-01-17T00:00:00Z,1912-05-03T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/Antonio_Rodr%C3%ADguez_Villa
http://www.wikidata.org/entity/Q189869,Benito Pérez Galdós,1843-05-10T00:00:00Z,1920-01-04T00:00:00Z,Hijo Predilecto de la Isla de Gran Canaria,https://es.wikipedia.org/wiki/Benito_P%C3%A9rez_Gald%C3%B3s
http://www.wikidata.org/entity/Q189869,Benito Pérez Galdós,1843-05-10T00:00:00Z,1920-01-04T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/Benito_P%C3%A9rez_Gald%C3%B3s
http://www.wikidata.org/entity/Q1243032,Leopoldo Cano,1844-11-13T00:00:00Z,1934-04-09T00:00:00Z,Gran Cruz del Mérito Militar con distintivo blanco,https://es.wikipedia.org/wiki/Leopoldo_Cano
http://www.wikidata.org/entity/Q1243032,Leopoldo Cano,1844-11-13T00:00:00Z,1934-04-09T00:00:00Z,Gran Cruz de la Orden de San Hermenegildo,https://es.wikipedia.org/wiki/Leopoldo_Cano
http://www.wikidata.org/entity/Q21431239,César Ordax-Avecilla y Urrengoechea,1844-12-17T00:00:00Z,1917-10-21T00:00:00Z,Gran Cruz de la Orden Civil de Beneficencia,https://es.wikipedia.org/wiki/C%C3%A9sar_Ordax-Avecilla_y_Urrengoechea
http://www.wikidata.org/entity/Q5698296,Antonio Fernández Grilo,1845-01-13T00:00:00Z,1906-07-09T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/Antonio_Fern%C3%A1ndez_Grilo
http://www.wikidata.org/entity/Q3294780,Ramiro de la Puente González-Nandín,1845-04-28T00:00:00Z,1909-12-16T00:00:00Z,Orden de Carlos III,https://es.wikipedia.org/wiki/Ramiro_de_la_Puente_Gonz%C3%A1lez-Nand%C3%ADn
http://www.wikidata.org/entity/Q175485,Ángel Guimerá,1845-05-06T00:00:00Z,1924-07-18T00:00:00Z,Hijo Adoptivo de Barcelona,https://es.wikipedia.org/wiki/%C3%81ngel_Guimer%C3%A1
