author,authorLabel,birthDate,deathDate,countryLabel,mainWorkLabel,mainWork_missing,sitelink,api-length,1,length
http://www.wikidata.org/entity/Q20870782,Úrsula Céspedes,1832-10-21T00:00:00Z,1874-11-02T00:00:00Z,Cuba,,yes,https://es.wikipedia.org/wiki/%C3%9Arsula_C%C3%A9spedes,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=%C3%9Arsula_C%C3%A9spedes&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""\u00darsula_C\u00e9spedes"",""to"":""\u00darsula C\u00e9spedes""}],""pages"":{""6995910"":{""pageid"":6995910,""ns"":0,""title"":""\u00darsula C\u00e9spedes"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:49:00Z"",""lastrevid"":165970774,""length"":5191}}}}",5191
http://www.wikidata.org/entity/Q17339922,Matilde Cherner,1833-01-01T00:00:00Z,1880-08-15T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Matilde_Cherner,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Matilde_Cherner&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Matilde_Cherner"",""to"":""Matilde Cherner""}],""pages"":{""6362991"":{""pageid"":6362991,""ns"":0,""title"":""Matilde Cherner"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:48:27Z"",""lastrevid"":167871267,""length"":9033}}}}",9033
http://www.wikidata.org/entity/Q5920835,Isabel Prieto de Landázuri,1833-03-01T00:00:00Z,1876-09-28T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Isabel_Prieto_de_Land%C3%A1zuri,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Isabel_Prieto_de_Land%C3%A1zuri&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Isabel_Prieto_de_Land\u00e1zuri"",""to"":""Isabel Prieto de Land\u00e1zuri""}],""pages"":{""4787869"":{""pageid"":4787869,""ns"":0,""title"":""Isabel Prieto de Land\u00e1zuri"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:46:20Z"",""lastrevid"":159276315,""length"":8470}}}}",8470
http://www.wikidata.org/entity/Q4694177,Agripina Samper Agudelo,1833-03-04T00:00:00Z,1892-04-22T00:00:00Z,Colombia,,yes,https://es.wikipedia.org/wiki/Agripina_Samper_Agudelo,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Agripina_Samper_Agudelo&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Agripina_Samper_Agudelo"",""to"":""Agripina Samper Agudelo""}],""pages"":{""9359540"":{""pageid"":9359540,""ns"":0,""title"":""Agripina Samper Agudelo"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:51:50Z"",""lastrevid"":166694005,""length"":3852}}}}",3852
http://www.wikidata.org/entity/Q7557523,Soledad Acosta de Samper,1833-05-05T00:00:00Z,1913-03-17T00:00:00Z,Colombia,,yes,https://es.wikipedia.org/wiki/Soledad_Acosta_de_Samper,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Soledad_Acosta_de_Samper&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Soledad_Acosta_de_Samper"",""to"":""Soledad Acosta de Samper""}],""pages"":{""724334"":{""pageid"":724334,""ns"":0,""title"":""Soledad Acosta de Samper"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-10T12:42:31Z"",""lastrevid"":167994836,""length"":56418}}}}",56418
http://www.wikidata.org/entity/Q8561500,Dolores Guerrero,1833-09-15T00:00:00Z,1858-03-01T00:00:00Z,México,,yes,https://es.wikipedia.org/wiki/Dolores_Guerrero,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Dolores_Guerrero&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Dolores_Guerrero"",""to"":""Dolores Guerrero""}],""pages"":{""5681781"":{""pageid"":5681781,""ns"":0,""title"":""Dolores Guerrero"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:47:32Z"",""lastrevid"":159742238,""length"":4451}}}}",4451
http://www.wikidata.org/entity/Q5856765,Faustina Sáez de Melgar,1834-01-01T00:00:00Z,1895-03-19T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Faustina_S%C3%A1ez_de_Melgar,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Faustina_S%C3%A1ez_de_Melgar&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Faustina_S\u00e1ez_de_Melgar"",""to"":""Faustina S\u00e1ez de Melgar""}],""pages"":{""1207015"":{""pageid"":1207015,""ns"":0,""title"":""Faustina S\u00e1ez de Melgar"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-10T12:39:42Z"",""lastrevid"":158275329,""length"":14261}}}}",14261
http://www.wikidata.org/entity/Q5931656,Joaquina Vera,1834-01-01T00:00:00Z,1873-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Joaquina_Vera,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Joaquina_Vera&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Joaquina_Vera"",""to"":""Joaquina Vera""}],""pages"":{""2751933"":{""pageid"":2751933,""ns"":0,""title"":""Joaquina Vera"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:44:01Z"",""lastrevid"":168647452,""length"":2011}}}}",2011
http://www.wikidata.org/entity/Q5830843,Emilia Serrano de Wilson,1834-01-03T00:00:00Z,1923-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Emilia_Serrano_de_Wilson,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Emilia_Serrano_de_Wilson&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Emilia_Serrano_de_Wilson"",""to"":""Emilia Serrano de Wilson""}],""pages"":{""8245573"":{""pageid"":8245573,""ns"":0,""title"":""Emilia Serrano de Wilson"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:50:24Z"",""lastrevid"":165871681,""length"":16688}}}}",16688
http://www.wikidata.org/entity/Q20016623,Teresa Vera,1834-04-01T00:00:00Z,1859-05-29T00:00:00Z,México,,yes,https://es.wikipedia.org/wiki/Teresa_Vera,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Teresa_Vera&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Teresa_Vera"",""to"":""Teresa Vera""}],""pages"":{""6643240"":{""pageid"":6643240,""ns"":0,""title"":""Teresa Vera"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:48:47Z"",""lastrevid"":166337021,""length"":8598}}}}",8598
http://www.wikidata.org/entity/Q16493989,Maipina de la Barra,1834-04-15T00:00:00Z,1904-09-02T00:00:00Z,Chile,,yes,https://es.wikipedia.org/wiki/Maipina_de_la_Barra,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Maipina_de_la_Barra&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Maipina_de_la_Barra"",""to"":""Maipina de la Barra""}],""pages"":{""5931913"":{""pageid"":5931913,""ns"":0,""title"":""Maipina de la Barra"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:47:48Z"",""lastrevid"":156844609,""length"":5001}}}}",5001
http://www.wikidata.org/entity/Q18980386,Emilia Álvarez Mijares de Real,1834-09-13T00:00:00Z,1909-06-25T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Emilia_%C3%81lvarez_Mijares_del_Real,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Emilia_%C3%81lvarez_Mijares_del_Real&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Emilia_\u00c1lvarez_Mijares_del_Real"",""to"":""Emilia \u00c1lvarez Mijares del Real""}],""pages"":{""7937340"":{""pageid"":7937340,""ns"":0,""title"":""Emilia \u00c1lvarez Mijares del Real"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:50:09Z"",""lastrevid"":164275604,""length"":5337}}}}",5337
http://www.wikidata.org/entity/Q1290763,Eduarda Mansilla,1834-12-11T00:00:00Z,1892-12-20T00:00:00Z,Argentina,,yes,https://es.wikipedia.org/wiki/Eduarda_Mansilla,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Eduarda_Mansilla&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Eduarda_Mansilla"",""to"":""Eduarda Mansilla""}],""pages"":{""758300"":{""pageid"":758300,""ns"":0,""title"":""Eduarda Mansilla"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:41:53Z"",""lastrevid"":168499625,""length"":20826}}}}",20826
http://www.wikidata.org/entity/Q6010800,Mercedes Belzú de Dorado,1835-01-01T00:00:00Z,1880-01-01T00:00:00Z,Bolivia,,yes,https://es.wikipedia.org/wiki/Mercedes_Belzu,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Mercedes_Belzu&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Mercedes_Belzu"",""to"":""Mercedes Belzu""}],""pages"":{""3279368"":{""pageid"":3279368,""ns"":0,""title"":""Mercedes Belzu"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:44:29Z"",""lastrevid"":168131029,""length"":2810}}}}",2810
http://www.wikidata.org/entity/Q5780886,Concepción Lombardo,1835-11-08T00:00:00Z,1921-03-18T00:00:00Z,México,,yes,https://es.wikipedia.org/wiki/Concepci%C3%B3n_Lombardo,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Concepci%C3%B3n_Lombardo&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Concepci\u00f3n_Lombardo"",""to"":""Concepci\u00f3n Lombardo""}],""pages"":{""2471189"":{""pageid"":2471189,""ns"":0,""title"":""Concepci\u00f3n Lombardo"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:43:49Z"",""lastrevid"":162658662,""length"":11296}}}}",11296
http://www.wikidata.org/entity/Q9609556,Amalia Domingo Soler,1835-11-10T00:00:00Z,1909-04-29T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Amalia_Domingo_Soler,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Amalia_Domingo_Soler&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Amalia_Domingo_Soler"",""to"":""Amalia Domingo Soler""}],""pages"":{""5799973"":{""pageid"":5799973,""ns"":0,""title"":""Amalia Domingo Soler"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-10T12:41:36Z"",""lastrevid"":164348786,""length"":15376}}}}",15376
http://www.wikidata.org/entity/Q18416349,María del Pilar Sinués,1835-12-19T00:00:00Z,1893-11-20T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Mar%C3%ADa_del_Pilar_Sinu%C3%A9s,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Mar%C3%ADa_del_Pilar_Sinu%C3%A9s&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Mar\u00eda_del_Pilar_Sinu\u00e9s"",""to"":""Mar\u00eda del Pilar Sinu\u00e9s""}],""pages"":{""6424360"":{""pageid"":6424360,""ns"":0,""title"":""Mar\u00eda del Pilar Sinu\u00e9s"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-06T16:09:31Z"",""lastrevid"":165518897,""length"":19827}}}}",19827
http://www.wikidata.org/entity/Q10854314,Amelia Solar de Claro,1836-01-01T00:00:00Z,1915-01-01T00:00:00Z,Chile,,yes,https://es.wikipedia.org/wiki/Amelia_Solar_de_Claro,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Amelia_Solar_de_Claro&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Amelia_Solar_de_Claro"",""to"":""Amelia Solar de Claro""}],""pages"":{""5721205"":{""pageid"":5721205,""ns"":0,""title"":""Amelia Solar de Claro"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:47:35Z"",""lastrevid"":168460438,""length"":6092}}}}",6092
http://www.wikidata.org/entity/Q5711938,Aurelia Vélez Sársfield,1836-06-08T00:00:00Z,1924-12-06T00:00:00Z,Argentina,,yes,https://es.wikipedia.org/wiki/Aurelia_V%C3%A9lez_S%C3%A1rsfield,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Aurelia_V%C3%A9lez_S%C3%A1rsfield&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Aurelia_V\u00e9lez_S\u00e1rsfield"",""to"":""Aurelia V\u00e9lez S\u00e1rsfield""}],""pages"":{""4772243"":{""pageid"":4772243,""ns"":0,""title"":""Aurelia V\u00e9lez S\u00e1rsfield"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:46:18Z"",""lastrevid"":168039386,""length"":6679}}}}",6679
http://www.wikidata.org/entity/Q9086125,Teresa González de Fanning,1836-08-12T00:00:00Z,1918-04-07T00:00:00Z,Perú,,yes,https://es.wikipedia.org/wiki/Teresa_Gonz%C3%A1lez_de_Fanning,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Teresa_Gonz%C3%A1lez_de_Fanning&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Teresa_Gonz\u00e1lez_de_Fanning"",""to"":""Teresa Gonz\u00e1lez de Fanning""}],""pages"":{""2727943"":{""pageid"":2727943,""ns"":0,""title"":""Teresa Gonz\u00e1lez de Fanning"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:44:00Z"",""lastrevid"":168209895,""length"":11408}}}}",11408
http://www.wikidata.org/entity/Q5672312,Amelia Denis de Icaza,1836-11-28T00:00:00Z,1911-07-16T00:00:00Z,Panamá,,yes,https://es.wikipedia.org/wiki/Amelia_Denis_de_Icaza,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Amelia_Denis_de_Icaza&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Amelia_Denis_de_Icaza"",""to"":""Amelia Denis de Icaza""}],""pages"":{""149339"":{""pageid"":149339,""ns"":0,""title"":""Amelia Denis de Icaza"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:40:54Z"",""lastrevid"":163007081,""length"":6004}}}}",6004
http://www.wikidata.org/entity/Q5812607,Dolores Sucre,1837-01-01T00:00:00Z,1917-06-05T00:00:00Z,Ecuador,,yes,https://es.wikipedia.org/wiki/Dolores_Sucre,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Dolores_Sucre&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Dolores_Sucre"",""to"":""Dolores Sucre""}],""pages"":{""4951870"":{""pageid"":4951870,""ns"":0,""title"":""Dolores Sucre"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:46:33Z"",""lastrevid"":168742438,""length"":8762}}}}",8762
http://www.wikidata.org/entity/Q5931650,Joaquina García Balmaseda,1837-01-01T00:00:00Z,1911-04-12T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Joaquina_Garc%C3%ADa_Balmaseda,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Joaquina_Garc%C3%ADa_Balmaseda&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Joaquina_Garc\u00eda_Balmaseda"",""to"":""Joaquina Garc\u00eda Balmaseda""}],""pages"":{""4912128"":{""pageid"":4912128,""ns"":0,""title"":""Joaquina Garc\u00eda Balmaseda"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:46:30Z"",""lastrevid"":167357676,""length"":13374}}}}",13374
http://www.wikidata.org/entity/Q11926870,Isabel de Villamartín Thomas,1837-01-01T00:00:00Z,1877-10-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Isabel_de_Villamart%C3%ADn_Thomas,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Isabel_de_Villamart%C3%ADn_Thomas&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Isabel_de_Villamart\u00edn_Thomas"",""to"":""Isabel de Villamart\u00edn Thomas""}],""pages"":{""11159835"":{""pageid"":11159835,""ns"":0,""title"":""Isabel de Villamart\u00edn Thomas"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:54:40Z"",""lastrevid"":166896737,""length"":6909}}}}",6909
http://www.wikidata.org/entity/Q5830823,Emilia Calé y Torres de Quintero,1837-02-12T00:00:00Z,1908-09-18T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Emilia_Cal%C3%A9,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Emilia_Cal%C3%A9&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Emilia_Cal\u00e9"",""to"":""Emilia Cal\u00e9""}],""pages"":{""437791"":{""pageid"":437791,""ns"":0,""title"":""Emilia Cal\u00e9"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:41:26Z"",""lastrevid"":156289443,""length"":2212}}}}",2212
http://www.wikidata.org/entity/Q464264,Rosalía de Castro,1837-02-23T00:00:00Z,1885-07-22T00:00:00Z,España,Lieders,,https://es.wikipedia.org/wiki/Rosal%C3%ADa_de_Castro,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Rosal%C3%ADa_de_Castro&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Rosal\u00eda_de_Castro"",""to"":""Rosal\u00eda de Castro""}],""pages"":{""11251"":{""pageid"":11251,""ns"":0,""title"":""Rosal\u00eda de Castro"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-10T12:40:31Z"",""lastrevid"":168815369,""length"":60578}}}}",60578
http://www.wikidata.org/entity/Q24192200,Josefa Estévez García del Canto,1837-09-10T00:00:00Z,1890-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Josefa_Est%C3%A9vez_Garc%C3%ADa_del_Canto,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Josefa_Est%C3%A9vez_Garc%C3%ADa_del_Canto&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Josefa_Est\u00e9vez_Garc\u00eda_del_Canto"",""to"":""Josefa Est\u00e9vez Garc\u00eda del Canto""}],""pages"":{""7419479"":{""pageid"":7419479,""ns"":0,""title"":""Josefa Est\u00e9vez Garc\u00eda del Canto"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:49:36Z"",""lastrevid"":161861489,""length"":6458}}}}",6458
http://www.wikidata.org/entity/Q6038496,Natalia Palacios,1837-12-02T00:00:00Z,1918-01-01T00:00:00Z,Bolivia,,yes,https://es.wikipedia.org/wiki/Natalia_Palacios,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Natalia_Palacios&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Natalia_Palacios"",""to"":""Natalia Palacios""}],""pages"":{""311315"":{""pageid"":311315,""ns"":0,""title"":""Natalia Palacios"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:41:12Z"",""lastrevid"":161903490,""length"":2867}}}}",2867
http://www.wikidata.org/entity/Q9065450,Quiteria Varas Marín,1838-01-01T00:00:00Z,1886-01-01T00:00:00Z,Chile,,yes,https://es.wikipedia.org/wiki/Quiteria_Varas_Mar%C3%ADn,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Quiteria_Varas_Mar%C3%ADn&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Quiteria_Varas_Mar\u00edn"",""to"":""Quiteria Varas Mar\u00edn""}],""pages"":{""5721168"":{""pageid"":5721168,""ns"":0,""title"":""Quiteria Varas Mar\u00edn"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:47:35Z"",""lastrevid"":165683120,""length"":5696}}}}",5696
http://www.wikidata.org/entity/Q20005621,Margalida Caimari Vila,1839-01-01T00:00:00Z,1921-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Margalida_Caimari_Vila,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Margalida_Caimari_Vila&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Margalida_Caimari_Vila"",""to"":""Margalida Caimari Vila""}],""pages"":{""7841795"":{""pageid"":7841795,""ns"":0,""title"":""Margalida Caimari Vila"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:50:04Z"",""lastrevid"":165941608,""length"":4297}}}}",4297
http://www.wikidata.org/entity/Q6077590,Isabel Cheix,1839-01-18T00:00:00Z,1909-08-06T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Isabel_Cheix,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Isabel_Cheix&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Isabel_Cheix"",""to"":""Isabel Cheix""}],""pages"":{""758924"":{""pageid"":758924,""ns"":0,""title"":""Isabel Cheix"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:41:53Z"",""lastrevid"":156419937,""length"":3564}}}}",3564
http://www.wikidata.org/entity/Q105754832,Leonor Sauri Santisteban,1840-01-01T00:00:00Z,1890-01-01T00:00:00Z,Perú,,yes,https://es.wikipedia.org/wiki/Leonor_Sauri_Santisteban,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Leonor_Sauri_Santisteban&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Leonor_Sauri_Santisteban"",""to"":""Leonor Sauri Santisteban""}],""pages"":{""9984617"":{""pageid"":9984617,""ns"":0,""title"":""Leonor Sauri Santisteban"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:52:37Z"",""lastrevid"":158323122,""length"":4146}}}}",4146
http://www.wikidata.org/entity/Q108603016,Mercedes Hurtado de Álvarez,1840-01-01T00:00:00Z,1890-01-01T00:00:00Z,Colombia,,yes,https://es.wikipedia.org/wiki/Mercedes_Hurtado_de_%C3%81lvarez,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Mercedes_Hurtado_de_%C3%81lvarez&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Mercedes_Hurtado_de_\u00c1lvarez"",""to"":""Mercedes Hurtado de \u00c1lvarez""}],""pages"":{""10287613"":{""pageid"":10287613,""ns"":0,""title"":""Mercedes Hurtado de \u00c1lvarez"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:53:09Z"",""lastrevid"":168460557,""length"":4633}}}}",4633
http://www.wikidata.org/entity/Q5994917,Manuela Villarán de Plasencia,1840-01-01T00:00:00Z,1888-01-01T00:00:00Z,Perú,,yes,https://es.wikipedia.org/wiki/Manuela_Villar%C3%A1n_de_Plasencia,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Manuela_Villar%C3%A1n_de_Plasencia&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Manuela_Villar\u00e1n_de_Plasencia"",""to"":""Manuela Villar\u00e1n de Plasencia""}],""pages"":{""4903556"":{""pageid"":4903556,""ns"":0,""title"":""Manuela Villar\u00e1n de Plasencia"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:46:29Z"",""lastrevid"":162705201,""length"":3182}}}}",3182
http://www.wikidata.org/entity/Q55188201,Margarita Pérez de Celis,1840-01-01T00:00:00Z,1882-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Margarita_P%C3%A9rez_de_Celis,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Margarita_P%C3%A9rez_de_Celis&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Margarita_P\u00e9rez_de_Celis"",""to"":""Margarita P\u00e9rez de Celis""}],""pages"":{""8501379"":{""pageid"":8501379,""ns"":0,""title"":""Margarita P\u00e9rez de Celis"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:50:42Z"",""lastrevid"":167050212,""length"":14152}}}}",14152
