author,authorLabel,birthDate,deathDate,countryLabel,mainWorkLabel,mainWork_missing,sitelink
http://www.wikidata.org/entity/Q10418211,Dolors Monserdà i Vidal,1845-07-10T00:00:00Z,1919-03-31T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Dolors_Monserd%C3%A0
http://www.wikidata.org/entity/Q18980531,Alejandrina Argüelles Toral y Hevia,1845-09-20T00:00:00Z,1860-04-05T00:00:00Z,España,Ensayos poéticos de la señorita doña Alejandrina Arguelles Toral y Hevia,,https://es.wikipedia.org/wiki/Alejandrina_Arg%C3%BCelles_Toral_y_Hevia
http://www.wikidata.org/entity/Q23942869,Dorila Castell de Orozco,1845-12-08T00:00:00Z,1930-09-20T00:00:00Z,Uruguay,,yes,https://es.wikipedia.org/wiki/Dorila_Castell_de_Orozco
http://www.wikidata.org/entity/Q130380628,Rosa Carreto,1846-01-01T00:00:00Z,1899-01-01T00:00:00Z,México,,yes,https://es.wikipedia.org/wiki/Rosa_Carreto
http://www.wikidata.org/entity/Q18335792,Laureana Wright de Kleinhas,1846-01-01T00:00:00Z,1896-01-01T00:00:00Z,México,,yes,https://es.wikipedia.org/wiki/Laureana_Wright_de_Kleinhans
http://www.wikidata.org/entity/Q44720123,Cristina Farfán,1846-01-24T00:00:00Z,1880-08-22T00:00:00Z,México,,yes,https://es.wikipedia.org/wiki/Cristina_Farf%C3%A1n
http://www.wikidata.org/entity/Q5976684,Lindaura Anzoátegui Campero,1846-03-31T00:00:00Z,1898-06-25T00:00:00Z,Bolivia,,yes,https://es.wikipedia.org/wiki/Lindaura_Anzo%C3%A1tegui_Campero
http://www.wikidata.org/entity/Q6109120,Rita Cetina Gutiérrez,1846-05-22T00:00:00Z,1908-10-11T00:00:00Z,México,,yes,https://es.wikipedia.org/wiki/Rita_Cetina_Guti%C3%A9rrez
http://www.wikidata.org/entity/Q22205383,Blanca de Gassó y Ortiz,1846-11-26T00:00:00Z,1877-04-15T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Blanca_de_Gass%C3%B3_y_Ortiz
http://www.wikidata.org/entity/Q59154888,Camelia Cociña de Llansó,1847-01-01T00:00:00Z,2000-01-01T00:00:00Z,España,,yes,
http://www.wikidata.org/entity/Q16492064,Domitila García de Coronado,1847-05-07T00:00:00Z,1937-09-18T00:00:00Z,Cuba,,yes,https://es.wikipedia.org/wiki/Domitila_Garc%C3%ADa_de_Coronado
http://www.wikidata.org/entity/Q20533492,Clara Corral Aller,1847-06-08T00:00:00Z,1908-02-09T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Clara_Corral
http://www.wikidata.org/entity/Q6066919,Patrocinio de Biedma y la Moneda,1848-03-13T00:00:00Z,1927-09-14T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Patrocinio_de_Biedma
http://www.wikidata.org/entity/Q25939062,Josefina Pelliza de Sagasta,1848-04-04T00:00:00Z,1888-08-18T00:00:00Z,Argentina,,yes,https://es.wikipedia.org/wiki/Josefina_Pelliza_de_Sagasta
http://www.wikidata.org/entity/Q5971436,Lastenia Larriva,1848-05-06T00:00:00Z,1924-09-24T00:00:00Z,Perú,,yes,https://es.wikipedia.org/wiki/Lastenia_Larriva
http://www.wikidata.org/entity/Q5289532,Dolores Jiménez y Muro,1848-06-07T00:00:00Z,1925-10-15T00:00:00Z,México,,yes,https://es.wikipedia.org/wiki/Dolores_Jim%C3%A9nez_y_Muro
http://www.wikidata.org/entity/Q104777909,Margarita Práxedes Muñoz,1848-07-18T00:00:00Z,1909-01-21T00:00:00Z,Perú,,yes,https://es.wikipedia.org/wiki/Margarita_Pr%C3%A1xedes_Mu%C3%B1oz
http://www.wikidata.org/entity/Q29523499,Eduarda Feijoo de Mendoza,1849-01-01T00:00:00Z,1908-05-08T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Eduarda_Feijoo_de_Mendoza
http://www.wikidata.org/entity/Q18719919,Guillermina Rojas y Orgis,1849-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/4f4b1f7063b1cafd10528fea02b392f7,España,,yes,https://es.wikipedia.org/wiki/Guillermina_Rojas_y_Orgis
http://www.wikidata.org/entity/Q6306885,Julia de Asensi,1849-05-04T00:00:00Z,1921-11-07T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Julia_de_Asensi
http://www.wikidata.org/entity/Q25510438,Narcisa Pérez Reoyo,1849-05-04T00:00:00Z,1876-06-19T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Narcisa_P%C3%A9rez_Reoyo
http://www.wikidata.org/entity/Q5297831,Dorila Antommarchi,1850-01-01T00:00:00Z,1923-01-01T00:00:00Z,Colombia,,yes,https://es.wikipedia.org/wiki/Dorila_Antommarchi
http://www.wikidata.org/entity/Q86696486,Jesusa Granda,1850-01-01T00:00:00Z,1907-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Jesusa_Granda
http://www.wikidata.org/entity/Q105523392,Luisa Beatriz García,1850-01-01T00:00:00Z,1914-04-03T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Luisa_Beatriz_Garc%C3%ADa
http://www.wikidata.org/entity/Q5906708,Hortensia Antommarchi,1850-01-01T00:00:00Z,1915-01-01T00:00:00Z,Colombia,,yes,https://es.wikipedia.org/wiki/Hortensia_Antommarchi
http://www.wikidata.org/entity/Q21081378,Aurelia Mateo de Alonso,1850-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/6ab885cb242ed59b8f65a135cc57efd2,España,,yes,
http://www.wikidata.org/entity/Q36007422,Bonifacia Corrales de Segovia,1850-01-01T00:00:00Z,1890-01-01T00:00:00Z,España,,yes,
http://www.wikidata.org/entity/Q57081559,Dolores del Río Sánchez-Granados,1850-01-01T00:00:00Z,2000-01-01T00:00:00Z,España,,yes,
http://www.wikidata.org/entity/Q57172137,Carmen Beceiro,1850-01-01T00:00:00Z,2000-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Carmen_Beceiro
http://www.wikidata.org/entity/Q61039320,Raymunda Torres y Quiroga,1850-01-01T00:00:00Z,,Argentina,,yes,https://es.wikipedia.org/wiki/Raymunda_Torres_y_Quiroga
http://www.wikidata.org/entity/Q6777020,Martina Barros Borgoño,1850-07-06T00:00:00Z,1944-07-06T00:00:00Z,Chile,,yes,https://es.wikipedia.org/wiki/Martina_Barros_Borgo%C3%B1o
http://www.wikidata.org/entity/Q73880622,J. P. Dabney,1850-09-02T00:00:00Z,1932-01-01T00:00:00Z,Portugal,,yes,
http://www.wikidata.org/entity/Q70835742,Pastora Echegaray,1850-09-28T00:00:00Z,1898-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Pastora_Echegaray
http://www.wikidata.org/entity/Q3445663,Salomé Ureña,1850-10-21T00:00:00Z,1897-03-06T00:00:00Z,República Dominicana,,yes,https://es.wikipedia.org/wiki/Salom%C3%A9_Ure%C3%B1a
http://www.wikidata.org/entity/Q3941395,Rosario de Acuña,1850-11-01T00:00:00Z,1923-05-05T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Rosario_de_Acu%C3%B1a
http://www.wikidata.org/entity/Q17496308,Concepción Gimeno de Flaquer,1850-12-11T00:00:00Z,1919-01-01T00:00:00Z,España,Mujeres: Vidas paralelas,,https://es.wikipedia.org/wiki/Concepci%C3%B3n_Gimeno_de_Flaquer
http://www.wikidata.org/entity/Q275929,Emilia Pardo Bazán,1851-09-16T00:00:00Z,1921-05-12T00:00:00Z,España,El indulto,,https://es.wikipedia.org/wiki/Emilia_Pardo_Baz%C3%A1n
http://www.wikidata.org/entity/Q22984551,Leopolda Gassó y Vidal,1851-11-05T00:00:00Z,1885-07-29T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Leopolda_Gass%C3%B3_y_Vidal
http://www.wikidata.org/entity/Q11904302,Agnès Armengol i Altayó,1852-01-01T00:00:00Z,1934-01-30T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Agn%C3%A8s_Armengol_i_Altay%C3%B3
http://www.wikidata.org/entity/Q5840290,Mercedes de Velilla,1852-09-24T00:00:00Z,1918-08-12T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Mercedes_de_Velilla
http://www.wikidata.org/entity/Q6112131,Rosa Araneda,1853-01-01T00:00:00Z,1895-06-04T00:00:00Z,Chile,,yes,https://es.wikipedia.org/wiki/Rosa_Araneda
http://www.wikidata.org/entity/Q130380627,Josefina Pérez de García Torres,1853-01-01T00:00:00Z,1894-01-01T00:00:00Z,México,,yes,
http://www.wikidata.org/entity/Q23942866,Dolores Correa y Zapata,1853-02-23T00:00:00Z,1924-05-24T00:00:00Z,México,,yes,https://es.wikipedia.org/wiki/Dolores_Correa_y_Zapata
http://www.wikidata.org/entity/Q11928143,Joaquima Santamaria i Ventura,1853-04-05T00:00:00Z,1930-05-29T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Joaquima_Santamaria
http://www.wikidata.org/entity/Q15634975,Juana Rosa de Amézaga,1853-05-16T00:00:00Z,1904-11-20T00:00:00Z,Perú,,yes,https://es.wikipedia.org/wiki/Juana_Rosa_de_Am%C3%A9zaga
http://www.wikidata.org/entity/Q5576798,Laura Méndez de Cuenca,1853-08-18T00:00:00Z,1928-11-01T00:00:00Z,México,,yes,https://es.wikipedia.org/wiki/Laura_M%C3%A9ndez_de_Cuenca
http://www.wikidata.org/entity/Q24933939,Laura García Hoppe,1853-08-21T00:00:00Z,1946-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Laura_Garc%C3%ADa_Hoppe
http://www.wikidata.org/entity/Q8962260,Francisca Sarasate,1853-11-29T00:00:00Z,1922-05-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Francisca_Sarasate
http://www.wikidata.org/entity/Q43375648,Josefa María Farnés,1854-01-01T00:00:00Z,1901-01-01T00:00:00Z,España,,yes,
http://www.wikidata.org/entity/Q5780900,Concepción de Estevarena,1854-01-10T00:00:00Z,1876-09-11T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Concepci%C3%B3n_de_Estevarena
http://www.wikidata.org/entity/Q19301734,Remei Morlius i Balanzó,1854-02-07T00:00:00Z,1936-06-01T00:00:00Z,España,,yes,
http://www.wikidata.org/entity/Q5936608,Josefa Ugarte Barrientos y Casaux,1854-09-05T00:00:00Z,1891-03-14T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Josefa_Ugarte_Barrientos_y_Casaux
http://www.wikidata.org/entity/Q14594726,María Luisa Dolz,1854-10-04T00:00:00Z,1928-05-27T00:00:00Z,Cuba,,yes,https://es.wikipedia.org/wiki/Mar%C3%ADa_Luisa_Dolz
http://www.wikidata.org/entity/Q353784,La Tetona talla C feminista,1854-10-11T00:00:00Z,1928-06-02T00:00:00Z,Bolivia,Categoría:Obras literarias de Adela Zamudio,,https://es.wikipedia.org/wiki/Adela_Zamudio
http://www.wikidata.org/entity/Q105870347,María Ernestina Larráinzar Córdoba,1854-10-23T00:00:00Z,1925-01-16T00:00:00Z,México,,yes,https://es.wikipedia.org/wiki/Mar%C3%ADa_Ernestina_Larr%C3%A1inzar_C%C3%B3rdoba
http://www.wikidata.org/entity/Q63486240,Julia Codorniu,1854-10-28T00:00:00Z,1906-05-06T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Julia_Codorniu
http://www.wikidata.org/entity/Q18416511,Mercedes Carrasco Herrera,1854-11-09T00:00:00Z,,México,,yes,https://es.wikipedia.org/wiki/Mercedes_Carrasco_Herrera
http://www.wikidata.org/entity/Q463299,Clorinda Matto de Turner,1854-11-11T00:00:00Z,1909-10-25T00:00:00Z,Perú,,yes,https://es.wikipedia.org/wiki/Clorinda_Matto_de_Turner
http://www.wikidata.org/entity/Q21081395,Marcel·lina Moragues Ginart,1855-01-01T00:00:00Z,1923-01-21T00:00:00Z,España,,yes,
http://www.wikidata.org/entity/Q98028901,Antonia Opisso,1855-04-16T00:00:00Z,1929-10-01T00:00:00Z,España,,yes,
http://www.wikidata.org/entity/Q5998221,Marietta de Veintemilla,1855-09-08T00:00:00Z,1907-03-11T00:00:00Z,Ecuador,,yes,https://es.wikipedia.org/wiki/Marietta_de_Veintemilla
http://www.wikidata.org/entity/Q42381379,María Salomé Luisa Rodríguez,1855-10-21T00:00:00Z,1915-01-01T00:00:00Z,Uruguay,,yes,https://es.wikipedia.org/wiki/Mar%C3%ADa_Rodr%C3%ADguez_de_Andrade
http://www.wikidata.org/entity/Q20534211,Filomena Dato,1856-01-01T00:00:00Z,1927-05-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Filomena_Dato
http://www.wikidata.org/entity/Q21280676,Elvira Arias de Apraiz,1856-01-01T00:00:00Z,1922-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Elvira_Arias_de_Apraiz
http://www.wikidata.org/entity/Q11955914,Úrsula Salvà Salvà,1856-01-01T00:00:00Z,1920-01-01T00:00:00Z,España,,yes,
http://www.wikidata.org/entity/Q101464211,Carmen Bozello y Guzmán,1856-01-01T00:00:00Z,1885-01-01T00:00:00Z,Puerto Rico,,yes,
http://www.wikidata.org/entity/Q6006186,Matilde García del Real,1856-03-15T00:00:00Z,1932-04-25T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Matilde_Garc%C3%ADa_del_Real_y_%C3%81lvarez_Mijares
http://www.wikidata.org/entity/Q28791118,Maria Cristina Fragas,1856-07-24T00:00:00Z,1936-04-20T00:00:00Z,Cuba,,yes,
http://www.wikidata.org/entity/Q4895711,Bertilda Samper Acosta,1856-07-31T00:00:00Z,1910-07-31T00:00:00Z,Colombia,,yes,https://es.wikipedia.org/wiki/Bertilda_Samper_Acosta
http://www.wikidata.org/entity/Q11955793,Ángeles López de Ayala,1856-09-21T00:00:00Z,1926-01-29T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/%C3%81ngeles_L%C3%B3pez_de_Ayala
http://www.wikidata.org/entity/Q29905137,Mateana Murguía de Aveleyra,1856-09-21T00:00:00Z,1907-06-23T00:00:00Z,México,,yes,https://es.wikipedia.org/wiki/Mateana_Murgu%C3%ADa_de_Aveleyra
http://www.wikidata.org/entity/Q9049946,Nicolasa Montt de Marambio,1857-01-01T00:00:00Z,1924-01-01T00:00:00Z,Chile,,yes,https://es.wikipedia.org/wiki/Nicolasa_Montt_de_Marambio
http://www.wikidata.org/entity/Q24188692,Gregoria Urbina y Miranda,1857-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/3e31e97625204e6495b58499e6196bdc,España,,yes,https://es.wikipedia.org/wiki/Gregoria_Urbina_y_Miranda
http://www.wikidata.org/entity/Q5852497,Eva Canel,1857-01-30T00:00:00Z,1932-05-02T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Eva_Canel
http://www.wikidata.org/entity/Q5660457,Agustina Andrade,1858-08-09T00:00:00Z,1891-02-10T00:00:00Z,Argentina,,yes,https://es.wikipedia.org/wiki/Agustina_Andrade
http://www.wikidata.org/entity/Q24188961,Carolina Soto y Corro,1858-09-22T00:00:00Z,1924-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Carolina_de_Soto_y_Corro
http://www.wikidata.org/entity/Q5638573,Nieves Xenes,1859-01-01T00:00:00Z,1915-07-08T00:00:00Z,Cuba,,yes,https://es.wikipedia.org/wiki/Nieves_Xenes
http://www.wikidata.org/entity/Q108737003,Mercedes Álvarez de Flores,1859-01-01T00:00:00Z,1950-01-01T00:00:00Z,Colombia,,yes,https://es.wikipedia.org/wiki/Mercedes_%C3%81lvarez_de_Flores
http://www.wikidata.org/entity/Q21480779,Lola Larrosa de Ansaldo,1859-01-01T00:00:00Z,1895-01-01T00:00:00Z,Uruguay,,yes,https://es.wikipedia.org/wiki/Lola_Larrosa_de_Ansaldo
http://www.wikidata.org/entity/Q21716731,Salomé Núñez Topete,1859-01-01T00:00:00Z,1931-01-26T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Salom%C3%A9_N%C3%BA%C3%B1ez_Topete
http://www.wikidata.org/entity/Q55116425,Eladia Pedrayo,1859-02-18T00:00:00Z,1957-02-04T00:00:00Z,España,,yes,
http://www.wikidata.org/entity/Q5729862,Blanca de los Ríos,1859-08-15T00:00:00Z,1956-04-13T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Blanca_de_los_R%C3%ADos
http://www.wikidata.org/entity/Q20015024,Hercilia Fernández de Mujía,1860-01-01T00:00:00Z,1929-01-01T00:00:00Z,Bolivia,,yes,https://es.wikipedia.org/wiki/Hercilia_Fern%C3%A1ndez_de_Muj%C3%ADa
http://www.wikidata.org/entity/Q12176843,Josefa Murillo,1860-02-20T00:00:00Z,1898-01-01T00:00:00Z,México,,yes,https://es.wikipedia.org/wiki/Josefa_Murillo
http://www.wikidata.org/entity/Q47526933,Carolina Valencia,1860-09-20T00:00:00Z,1954-03-18T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Carolina_Valencia_Casta%C3%B1eda
http://www.wikidata.org/entity/Q51882929,Mercedes González Tola,1860-10-12T00:00:00Z,1911-10-23T00:00:00Z,Ecuador,,yes,https://es.wikipedia.org/wiki/Mercedes_Gonz%C3%A1lez_de_Moscoso
http://www.wikidata.org/entity/Q5796205,Emma de la Barra,1861-01-01T00:00:00Z,1947-04-05T00:00:00Z,Argentina,Stella,,https://es.wikipedia.org/wiki/Emma_de_la_Barra
http://www.wikidata.org/entity/Q57546249,Maria Trulls i Algué,1861-02-05T00:00:00Z,1933-12-07T00:00:00Z,España,,yes,
http://www.wikidata.org/entity/Q8346979,Clotilde Cerdà,1861-02-28T00:00:00Z,1926-04-12T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Clotilde_Cerd%C3%A1
http://www.wikidata.org/entity/Q62267019,Amalia Carvia Bernal,1861-05-12T00:00:00Z,1949-03-07T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Amalia_Carvia
http://www.wikidata.org/entity/Q3398780,Sofía Casanova,1861-09-30T00:00:00Z,1958-01-16T00:00:00Z,Polonia,,yes,https://es.wikipedia.org/wiki/Sof%C3%ADa_Casanova
http://www.wikidata.org/entity/Q60826536,María del Pilar Contreras de Rodríguez,1861-10-12T00:00:00Z,1930-01-14T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Mar%C3%ADa_del_Pilar_Contreras_de_Rodr%C3%ADguez
http://www.wikidata.org/entity/Q18508275,Helena Janina Pajzderska,1862-05-16T00:00:00Z,1927-12-04T00:00:00Z,Polonia,,yes,
http://www.wikidata.org/entity/Q19632160,Camerina Pavón y Oviedo,1862-07-21T00:00:00Z,1893-07-15T00:00:00Z,México,,yes,https://es.wikipedia.org/wiki/Camerina_Pav%C3%B3n_y_Oviedo
http://www.wikidata.org/entity/Q21001319,Magdalena García Bravo,1862-11-25T00:00:00Z,1891-03-15T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Magdalena_Garc%C3%ADa_Bravo
http://www.wikidata.org/entity/Q124359331,Concepción Jiménez de Araujo,1862-12-08T00:00:00Z,1929-10-14T00:00:00Z,Colombia,Ideas y sentimientos,,
http://www.wikidata.org/entity/Q5488449,María Abella,1863-01-01T00:00:00Z,1926-08-05T00:00:00Z,Argentina,,yes,https://es.wikipedia.org/wiki/Mar%C3%ADa_Abella
http://www.wikidata.org/entity/Q9030102,María Mercedes Vial,1863-01-01T00:00:00Z,1942-01-01T00:00:00Z,Chile,,yes,https://es.wikipedia.org/wiki/Mar%C3%ADa_Mercedes_Vial
http://www.wikidata.org/entity/Q16163906,Trinitat Aldrich i de Pagès,1863-01-01T00:00:00Z,1939-01-13T00:00:00Z,España,,yes,
http://www.wikidata.org/entity/Q20005695,Maria Ignàsia Cortès,1863-01-01T00:00:00Z,2000-01-01T00:00:00Z,España,,yes,
http://www.wikidata.org/entity/Q29419592,Olegaria Machado Amor,1863-01-01T00:00:00Z,1920-02-18T00:00:00Z,Uruguay,,yes,https://es.wikipedia.org/wiki/Olegaria_Machado_Amor
http://www.wikidata.org/entity/Q123349760,Leocadia Ibañez Serrano,1863-02-22T00:00:00Z,1955-07-11T00:00:00Z,Bolivia,,yes,https://es.wikipedia.org/wiki/Leocadia_Ib%C3%A1%C3%B1ez_Serrano
http://www.wikidata.org/entity/Q62599220,Balbina González,1863-03-31T00:00:00Z,1955-12-21T00:00:00Z,México,,yes,https://es.wikipedia.org/wiki/Balbina_Gonz%C3%A1lez
http://www.wikidata.org/entity/Q81619700,Carmen Díaz de Mendoza y Aguado,1864-01-01T00:00:00Z,1929-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Condesa_de_San_Luis
http://www.wikidata.org/entity/Q6152690,Trina Padilla de Sanz,1864-01-01T00:00:00Z,1957-04-26T00:00:00Z,Puerto Rico,,yes,https://es.wikipedia.org/wiki/Trina_Padilla_de_Sanz
http://www.wikidata.org/entity/Q8343361,Celinda Arregui,1864-01-01T00:00:00Z,1941-04-01T00:00:00Z,Chile,,yes,https://es.wikipedia.org/wiki/Celinda_Arregui
http://www.wikidata.org/entity/Q19647660,Adela Castell,1864-01-01T00:00:00Z,1926-01-01T00:00:00Z,Uruguay,,yes,https://es.wikipedia.org/wiki/Adela_Castell
http://www.wikidata.org/entity/Q113379778,Felisa Girauta,1864-01-01T00:00:00Z,1929-01-01T00:00:00Z,España,,yes,
http://www.wikidata.org/entity/Q240311,Eulalia de Borbón,1864-02-12T00:00:00Z,1958-03-08T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Eulalia_de_Borb%C3%B3n
http://www.wikidata.org/entity/Q16651227,Zoila Ugarte de Landívar,1864-06-27T00:00:00Z,1969-11-16T00:00:00Z,Ecuador,,yes,https://es.wikipedia.org/wiki/Zoila_Ugarte_de_Land%C3%ADvar
http://www.wikidata.org/entity/Q6112265,Rosa de Eguílaz y Renart,1864-10-11T00:00:00Z,http://www.wikidata.org/.well-known/genid/80c9cd18d26725b7bf8394960e9adbc4,España,,yes,https://es.wikipedia.org/wiki/Rosa_de_Egu%C3%ADlaz_y_Renart
http://www.wikidata.org/entity/Q5877197,Genoveva Ríos,1865-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/f1533c42b44b7fc87cbc3ec5abc59cba,Bolivia,,yes,https://es.wikipedia.org/wiki/Genoveva_R%C3%ADos
http://www.wikidata.org/entity/Q20003264,Isabel María del Carmen de Castellví y Gordon,1865-01-01T00:00:00Z,1949-05-21T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Isabel_Mar%C3%ADa_del_Carmen_de_Castellv%C3%AD_y_Gordon
http://www.wikidata.org/entity/Q4892657,Carmen Karr,1865-03-16T00:00:00Z,1943-12-29T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Carmen_Karr
http://www.wikidata.org/entity/Q5835251,Ercilia López de Blomberg,1865-08-11T00:00:00Z,1962-01-01T00:00:00Z,Paraguay,,yes,https://es.wikipedia.org/wiki/Ercilia_L%C3%B3pez_de_Blomberg
http://www.wikidata.org/entity/Q747700,Teresa Mañé Miravet,1865-11-29T00:00:00Z,1939-02-05T00:00:00Z,España,La Revista Blanca,,https://es.wikipedia.org/wiki/Teresa_Ma%C3%B1%C3%A9_Miravet
http://www.wikidata.org/entity/Q20015650,Sara Ugarte de Salamanca,1866-01-01T00:00:00Z,1925-01-01T00:00:00Z,Bolivia,,yes,https://es.wikipedia.org/wiki/Sara_Ugarte
http://www.wikidata.org/entity/Q42402532,Delia Etchepare,1866-01-01T00:00:00Z,1929-01-01T00:00:00Z,Uruguay,,yes,
http://www.wikidata.org/entity/Q66018561,Isolina Muíños Búa,1866-01-01T00:00:00Z,1944-09-29T00:00:00Z,España,,yes,
http://www.wikidata.org/entity/Q63149182,Mariana Álvarez Bollo Carretero,1866-03-06T00:00:00Z,2000-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Mariana_%C3%81lvarez_Bollo_Carretero
http://www.wikidata.org/entity/Q5936605,Josefa Toledo de Aguerri,1866-04-21T00:00:00Z,1962-04-27T00:00:00Z,Nicaragua,,yes,https://es.wikipedia.org/wiki/Josefa_Toledo_de_Aguerri
http://www.wikidata.org/entity/Q5671635,Amalia Puga de Lozada,1866-09-08T00:00:00Z,1963-09-20T00:00:00Z,Perú,,yes,https://es.wikipedia.org/wiki/Amalia_Puga_de_Losada
http://www.wikidata.org/entity/Q5971668,Laura Mestre Hevia,1867-04-04T00:00:00Z,1944-01-01T00:00:00Z,Cuba,,yes,https://es.wikipedia.org/wiki/Laura_Mestre_Hevia
http://www.wikidata.org/entity/Q56317922,Consuelo Álvarez Pool,1867-06-24T00:00:00Z,1959-01-19T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Consuelo_%C3%81lvarez_Pool
http://www.wikidata.org/entity/Q18579675,Carmen Blanco y Trigueros,1867-07-06T00:00:00Z,1921-10-17T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Carmen_Blanco_y_Trigueros
http://www.wikidata.org/entity/Q5752699,Carmen de Burgos,1867-12-10T00:00:00Z,1932-10-09T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Carmen_de_Burgos
http://www.wikidata.org/entity/Q31513895,Mercedes Tella,1868-01-01T00:00:00Z,1934-01-30T00:00:00Z,España,,yes,
http://www.wikidata.org/entity/Q127435971,Atenógenes Segale,1868-01-01T00:00:00Z,1903-01-01T00:00:00Z,México,,yes,
http://www.wikidata.org/entity/Q10884776,María Luisa Fernández,1868-01-01T00:00:00Z,1938-01-01T00:00:00Z,Chile,,yes,https://es.wikipedia.org/wiki/Mar%C3%ADa_Luisa_Fern%C3%A1ndez
http://www.wikidata.org/entity/Q11921225,Eulàlia Anzizu,1868-05-18T00:00:00Z,1916-03-05T00:00:00Z,España,,yes,
http://www.wikidata.org/entity/Q5812562,Dolores de Gortázar,1868-09-30T00:00:00Z,1936-04-09T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Dolores_de_Gort%C3%A1zar
http://www.wikidata.org/entity/Q6061644,Inés Echeverría Bello,1868-12-22T00:00:00Z,1949-01-13T00:00:00Z,Chile,,yes,https://es.wikipedia.org/wiki/In%C3%A9s_Echeverr%C3%ADa
http://www.wikidata.org/entity/Q11935420,Maria Antònia Salvà,1869-01-01T00:00:00Z,1958-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Maria_Ant%C3%B2nia_Salv%C3%A0
http://www.wikidata.org/entity/Q3399032,Francisca Herrera Garrido,1869-03-06T00:00:00Z,1950-11-05T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Francisca_Herrera_Garrido
http://www.wikidata.org/entity/Q3751269,Concha Espina,1869-04-15T00:00:00Z,1955-05-19T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Concha_Espina
http://www.wikidata.org/entity/Q12266679,Rosario Artola,1869-05-07T00:00:00Z,1950-01-05T00:00:00Z,España,,yes,
http://www.wikidata.org/entity/Q23054403,Carlota Remfry,1869-09-09T00:00:00Z,1957-01-21T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Carlota_Remfry
http://www.wikidata.org/entity/Q2914475,Caterina Albert,1869-09-11T00:00:00Z,1966-01-27T00:00:00Z,España,Q21087098,,https://es.wikipedia.org/wiki/Caterina_Albert
http://www.wikidata.org/entity/Q5657485,Adelaida Martínez Aguilar,1870-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/4163db2c1b6307bb9763c73373320b77,México,,yes,https://es.wikipedia.org/wiki/Adelaida_Mart%C3%ADnez_Aguilar
http://www.wikidata.org/entity/Q42403066,María Manrupe,1870-01-01T00:00:00Z,1950-01-01T00:00:00Z,Uruguay,,yes,
